heat_top_hat/cooled,heat_top_hat/middle,heat_top_hat/measure,heat_top_hat/1mmAbove,heat_top_hat/cooled_1mm_above
380.8852381198397,422.6520186319331,436.5992328676754,435.09482759409457,379.41700734824826
379.5535544991491,421.3138372386525,435.2593260126893,433.75499386847787,378.0860355445444
378.2196792897125,419.9747757134303,433.9188872619376,432.414613484227,376.75272848981984
376.88418270858136,418.6354868105878,432.5785912870079,431.0743601839705,375.41764735941416
375.5466110189273,417.2955951597668,431.23808352725564,429.733878525043,374.08032983169267
374.2068516488126,415.95506805437566,429.8973524838267,428.3931561097008,372.7406545857121
372.86479202629977,414.61387278782337,428.55638665786705,427.05218054020054,371.39850030052935
371.5199750539247,413.271633013589,427.2148311457318,425.7105960040357,370.0534010326683
370.1729765498459,411.9290031129449,425.87336119068044,424.36907686024176,368.7059239939225
368.8233400487359,410.58560692299193,424.53162195359243,423.02726736588534,367.3556039220846
367.4706063836122,409.24106749605016,423.1892583195671,421.6848114806756,366.0019726433088
366.115355425202,407.89604039058787,421.84694594554304,420.34238400969366,364.64560173693985
364.7571287251272,406.5501488676692,420.50432978997634,418.9996289917446,363.286023803589
363.3958137114505,405.20336022070273,419.1613983540132,417.6565340290851,361.92311752231313
362.0312978122342,403.855641743097,417.81814013879944,416.31308672397154,360.55676157216897
360.6631178349445,402.50661531778616,416.47419961846856,414.96893059299816,359.1864834408799
359.2918615573025,401.1569388001413,415.1302532571704,413.62474131160513,357.8128632293433
357.91706664948794,399.80623432370965,413.78594561711583,412.2801624913537,356.4354293550487
356.5382671576589,398.45412296927384,412.44092089051844,410.9348373448659,355.05370632979475
355.1560562956841,397.1012641713855,411.09585609653516,409.589442146003,353.6682801131397
353.7699690589036,395.7472792865628,409.75039552428933,408.24362021187716,352.2786762398368
352.3798928753794,394.3921356082142,408.4045276749269,406.8973591447446,350.88477338894256
350.9857151731742,393.0358004297485,407.0582410495939,405.5506465468621,349.48645023951394
349.58696481995196,391.6778933275873,405.7111793117694,404.2031250607616,348.08322572237034
348.1842452424615,390.319076703135,404.36402052335967,402.8554720846139,346.67569680372014
346.7771751810134,388.9589962412666,403.01641752437945,401.5073401552042,345.2634792721255
345.3657242197408,387.59739954874743,401.6680589781075,400.1584204343984,343.84656702830836
343.9510350766467,386.23510569379704,400.31967801132987,398.8094496919937,342.42613824461034
342.53316709040064,384.8718883573255,398.97097245180476,397.46012897110944,341.002283552206
341.1125403652055,383.50786957783276,397.6219851901149,396.1105045173575,339.57545570703013
339.6895750052643,382.1431713938186,396.2727591168431,394.76062257634976,338.1461074650181
338.2643261113717,380.7775662550456,394.9229916270072,393.41018372462247,336.7143248900947
336.83794346471586,379.41187528166347,393.5734165686333,392.05992550961804,335.28129376674923
335.4104826034762,378.0458710505037,392.2237313814068,390.70954855603304,333.8471006302855
333.9819979615992,376.6793258175804,390.873633392226,389.3587533669596,332.4118308259531
332.55364097665773,375.3130611842794,389.52385661830033,388.00827767225,330.97667192336024
331.1254661972948,373.94684943994423,388.174098398251,386.65782198763463,329.5417093913668
329.6978937277134,372.58081262307485,386.82440162266073,385.30743255872557,328.107395985908
328.27134367211625,371.21507277217114,385.4748091821122,383.9571556311343,326.6741844629186
326.8458715043926,369.8494024452938,384.12501850961496,382.60669182237103,325.24216128842335
325.4226271200252,368.4846227959629,382.775763465063,381.2567786926539,323.81251237007507
324.00166556980446,367.12050625934125,381.42674143828185,379.9071168129297,322.38532371791416
322.58304424244204,365.75682594970584,380.07765005773786,378.5574070114582,320.960683861616
321.16790952646375,364.3944020018837,378.72922282535626,377.20838646248006,319.53977492930045
319.7563180647945,363.0330073135145,377.3811572934746,375.85975591217016,318.1226846468903
318.348689961637,361.6727639230979,376.0334963526755,374.51156160614,316.7098657703203
316.9454453211942,360.3137938691339,374.68628289354194,373.1638497900015,315.30177105552553
315.546646874759,358.9558718178444,373.33921508992955,371.8163218800721,313.89849479000816
314.15343086349037,357.599814956394,371.9930254078911,370.4697139336783,312.5012081658289
312.76585873509873,356.2453975781399,370.64741189024704,369.12372722585127,311.11000408714284
311.3839977173705,354.8923956554848,369.30207316988617,367.77806366785177,309.72498168742885
310.0089753811658,353.5416238569709,367.9577408277403,366.43345836264155,308.3473028145627
308.6408573480004,352.1928576883968,366.6141133327179,365.089613044673,306.9770648709075
307.2800637220772,350.8462191882625,365.27123357540194,363.74657395955813,305.61472061239834
305.92701460759923,349.5018303950677,363.92914444637506,362.40438735290866,304.2607227949703
304.58178687757163,348.1594700830584,362.58754556319354,361.0627561976829,302.9151809469805
303.24548935021215,346.81994747331805,361.2471665923603,359.72241353264883,301.57923670614235
301.91819675446004,345.48304071726074,359.9077069325453,358.3830620947552,300.2529972901032
300.5999930414853,344.148530645278,358.5688669239135,357.0444056360975,298.93657985552306
299.2919731958645,342.81722245990187,357.231374820695,355.70717567269133,297.63111113127815
297.99421870201337,341.48889627495254,355.89493071122376,354.3710756851006,296.33670561555004
296.707149664135,340.1636741289298,354.5595774860826,353.0361519189372,295.05381606427386
295.431186186432,338.84167806033355,353.22535803585424,351.70245061981296,293.7828952333844
294.1664261679316,337.52269295129656,351.8919741246497,350.36967707516095,292.52407531147185
292.9139372352916,336.20751605709563,350.56015121371354,349.03855978952276,291.2784535431469
291.6738142829894,334.8959313870647,349.22959076041917,347.7088037195988,290.0461588789266
290.44616486988735,333.58772662944654,347.8999955150624,346.3801152161527,288.8273339180299
289.2320376256608,332.2836935210375,346.5720889994632,345.0532206925868,287.6230554315783
288.0315367819344,330.9836187835422,345.2455736242349,343.72782613341013,286.4334624329493
286.845082442911,329.68762445546065,343.92049227996034,342.4039777842346,285.25900767807804
285.67309471279367,328.3958325752925,342.5968878572223,341.081721890672,284.1001439228994
284.5156994009396,327.10803613291984,341.27446496954065,339.7607668124634,282.95703343561365
283.3739091738294,325.82501641808767,339.95394346719326,338.44183500425737,281.8307142289738
282.24784597578747,324.5465652979126,338.63502756911146,337.12463440033935,280.7213444057445
281.1376478576776,323.27247931835115,337.31742313857575,335.80887470797484,279.62909942708086
280.0442391989513,322.00355278265516,336.001887532516,334.4953163749516,278.5549133785164
278.9674332292292,320.73968117985874,334.6883260528218,333.1838719108888,277.49856776261146
277.90726529248815,319.4811067399607,333.37702142944704,331.87483147739545,276.4600480008321
276.8637707327044,318.22807169295953,332.06825639234506,330.56848523608056,275.4393395146441
275.8367241622742,316.98049971250543,330.7619797142448,329.2647900734455,274.4361732411245
274.82668667961593,315.7392717145152,329.45914287069405,327.9647035767973,273.4510481211647
273.8334286148936,314.504309861433,328.15969387566093,326.668181831441,272.48369053746205
272.85673748259495,313.2755427330571,326.8635842127147,325.3751845734546,271.53384506900034
271.89714860410305,312.0538416190682,325.571760152891,324.08666391386913,270.6019833616592
270.95444518452575,310.8391334019986,324.2841722038297,322.80257856468904,269.68784545124095
270.02866256783955,309.631660311847,323.0011030954846,321.5232186875236,268.79141675921176
269.11983609802104,308.4316645786121,321.72283555780933,320.24887444398166,267.91268270703745
268.2277749733039,307.23908419916654,320.4493270401237,318.97951180516714,267.0514105347815
267.3529711928249,306.05477193913237,319.1815122438982,317.716070783509,266.20802654750145
266.4952296001922,304.87866378802596,317.9193472805874,316.4585159545879,265.3822934607421
265.65437251293065,303.71070413744707,316.6627940478151,315.20681792221745,264.57399206688405
264.8308657187427,302.551733149624,315.4127785676124,313.96190765628444,263.78352155515245
264.0245271533795,301.4016930227399,314.169261182569,312.7237541422019,263.01065820460724
263.23539216081764,300.2608259867934,312.93252462263865,311.4926475415789,262.2553874367143
262.46349608503385,299.12937427178355,311.702851617775,310.26887801602464,261.5176946729398
261.70868328928594,298.0072941672639,310.4802129270263,309.05242537616607,260.7973832174332
260.97137551505574,296.89540234964454,309.2655172115112,307.84420254971263,260.0948072172193
260.2514126985822,295.79365260497275,308.05873331330764,306.6441873574415,259.40976548178946
259.54865253961407,294.7020091061079,306.85983817723127,305.4523660258225,258.74207477802065
258.86349013379953,293.62127294890945,305.66972831003466,304.26963887375655,258.09206231628485
258.1957787267199,292.55140561666957,304.4883785223942,303.0959899149862,257.45954037999877
257.5455536623519,291.4926493393872,303.3160715442636,301.9317093111205,256.8444943906285
256.9128502846721,290.4452463470609,302.1530901055967,300.7770872237686,256.2469097696401
256.2975487011497,289.40917519138407,300.99942290830677,299.63212205800113,255.66662564636837
255.69999923723796,288.38520852063846,299.8559433068872,298.49769014696733,255.10392448760672
255.12007750099292,287.3733218868601,298.7226375071759,297.37378731156076,254.55864095789266
254.55767715357462,286.3735032136264,297.59950213431756,296.2604201558286,254.0306275596989
254.0131214402027,285.3865065915112,296.487394913512,295.1584488378445,253.52014000234493
253.4862994954762,284.4123167583746,295.38630975665956,294.0678771546011,253.02702633470435
252.9772466633715,283.45117594421487,294.2965293937138,292.98899526770737,252.55127197824294
252.48599828786524,282.5033263790311,293.2183365546284,291.9220933387724,252.0928623544268
252.01247079982474,281.56877284611426,292.15174251731963,290.8671931222316,251.65167217887566
251.55694195030068,280.64823602670106,291.0975760633804,289.825124846832,251.2279127159525
251.11932359835373,279.74171720827485,290.05584539554656,288.79590708850486,250.8214542463404
250.6995459457414,278.84923203458953,289.0265714524283,287.7795715837948,250.43218476920717
250.29785922888186,277.9714796520165,288.01056391139895,286.77692882010723,250.06028897062157
249.91418905057773,277.10847202244156,287.0078404187193,285.78800713260534,249.70565042601248
249.54857075480575,276.26045137586345,286.01868370434346,284.8130966828983,249.36825455684615
249.20103968554247,275.4276599422809,285.04337649822486,283.85248763259517,249.04808678458858
248.87154917624025,274.61013270604127,284.08195728741913,282.9062298404163,248.74505717224366
248.5603032451735,273.8085304424194,283.13520101434557,281.97509792086584,248.45930625954537
248.26725058159386,273.022884143804,282.2031425117739,281.0591379598326,248.19073970442136
247.99235850704414,272.2532411435842,281.28583166491796,280.15841158128023,247.93928076383452
247.73580309076615,271.50023770501207,280.3840208370497,279.2736700921038,247.70504357840318
247.497546982954,270.7639169834577,279.49775604192814,278.40497112055823,247.48794701121201
247.27754360344164,270.0444499302258,278.6272570062173,277.5525365101963,247.28790753328516
247.07541867549352,269.3417223818455,277.7724914434214,276.71631483234637,247.10456581387967
246.89067090313472,268.6553753282626,276.93315122759,275.89597842431243,246.93745284517576
246.72293856085463,267.98557462998036,276.1095707083026,275.0918274454317,246.78622580002667
246.57171595070915,267.3319570625777,275.3014377681783,274.3035301282215,246.6504115601974
246.43651428288422,266.6941759752813,274.5084561101826,273.5307709414273,246.52955279218614
246.3169464691332,266.0723723675926,273.7309363528695,272.7738256895248,246.4232829912414
246.2125196680874,265.46619551681204,272.96857828096773,272.0323748284518,246.33114104241506
246.12277767886852,264.8754599807742,272.221286604692,271.30629861148014,246.2526986645224
246.04726430059827,264.29998031731407,271.48896603425675,270.5954772918819,246.1875275763784
245.98550925018534,263.7394295241215,270.77133949884313,269.8996149435672,246.1351877078209
245.93708784193342,263.19390906637796,270.0686790425889,269.2189480073884,246.09527747915612
245.90152632520076,262.6630881072404,269.3807037984232,268.553176697742,246.06735358703878
245.87836411956016,262.1466508640792,268.7071479388578,267.9020164840979,246.05098500370312
245.8671567835721,261.644676220274,268.04826094817594,267.2656809242093,246.04575173569302
245.86744061967389,261.1568447011031,267.4037732758307,266.6438817200116,246.05121985102875
245.87875942698705,260.6829708644013,266.773589632037,266.0364991247768,246.0669610685255
245.9006570046337,260.2228692680036,266.1576147270094,265.44341339177686,246.09254710699864
245.93268660657475,259.7762418784754,265.5556009835327,264.8643583692209,246.1275598156365
245.97437553858978,259.3431318434126,264.96776126335845,264.2995107040909,246.17155289881154
246.0252745215086,258.9232376746822,264.3938443881983,263.7486006303545,246.22410584976143
246.0849437084606,258.5162714189304,263.83361343858246,263.21137265590005,246.28480692815035
246.15289625647426,258.1222559211507,263.28725988757856,262.6879820163719,246.35319668843027
246.22869013596232,257.74089991573163,262.75454328783695,262.17816969739624,246.42886136328352
246.31186914604646,257.37201796050806,262.2353683495721,261.6818159522449,246.5113726715253
246.40197708584856,257.0154246133147,261.72963978299896,261.19880103418996,246.60030233197077
246.49858327055193,256.6708477707251,261.23713794297856,260.72888660343216,246.69524709485313
246.6011819490726,256.3382783404852,260.75801963193123,260.2721934376974,246.7957299852234
246.7093408378818,256.017441144304,260.29206179882357,259.8284798282179,246.90134627459597
246.8226333478346,255.7080730192357,259.8390548706766,259.39751735899245,247.01169649175856
246.9405451860887,255.4101468496236,259.3991354323976,258.97940686817145,247.12629577568387
247.0626485152018,255.12339654009847,258.9720905783064,258.57391666276436,247.24474350541007
247.18848713429563,254.84763664849498,258.5578250186175,258.1809269960431,247.3666113997522
247.31760484249193,254.58268173264813,258.15624346354565,257.8003181212798,247.49147117752554
247.44957954036587,254.32828258027138,257.76715263850076,257.43187754835964,247.61892747170143
247.58388737163102,254.08438393699643,257.39065640962735,257.07567411036683,247.74848666462236
247.7201055725692,253.85073389550635,257.026558291619,256.7314921934907,247.87975278777296
247.85781333593116,253.62709104439597,256.6746744964602,256.39912849553394,248.01233162075835
247.99648387066452,253.41338438509354,256.3350898439531,256.0786333817666,248.14572692368455
248.13569605564135,253.20936995360427,256.00761740855916,255.7698005182747,248.27954420363898
248.2749936899836,253.01486230776308,255.69216190049306,255.47251015833024,248.41335517943696
248.4139205728129,252.8296760054048,255.38862802996945,255.1866425552051,248.54673156989355
248.55205571426578,252.65358168651514,255.09684733141947,254.91200910616217,248.67927887241206
248.68887210451408,252.48648401234715,254.81687385776675,254.6486306242578,248.81050086323893
248.82394902381992,252.32815130769023,254.5485361279046,254.39631562833165,248.94000331552303
248.95686397099936,252.17836087381187,254.29167457725333,254.15488396768296,249.06739024138022
249.08709260845072,252.03700390696122,254.04632538356492,253.92433945931606,249.19216805866276
249.21421305553008,251.90385553564994,253.81232603991515,253.70449916608595,249.31394138420092
249.33776911135942,251.77873031771307,253.58958125651876,253.49524334126482,249.43228193681009
249.45730457506048,251.66144281098536,253.3779957435904,253.29645223812452,249.54676143530534
249.57248266599106,251.55177928603564,253.17739729002454,253.10793913248614,249.6570645397553
249.68324077173634,251.44960448700036,252.98765837632615,252.92958057099594,249.76313277761415
249.78969577646686,251.35469684042786,252.8084691302091,252.76108705609713,249.8650781516648
249.89196015741356,251.26684221538338,252.6395304836298,252.60217919333385,249.96300844233735
249.99006841867163,251.18589301007674,252.48067173807488,252.45269834325444,250.0569567617965
250.0841341057869,251.11163330700705,252.33159122336338,252.3123626779378,250.14703191402987
250.17424405363965,251.04387057252958,252.1920318158585,252.18093226391653,250.23331712412914
250.26048509711006,250.9824122729995,252.0617363919236,252.0581671677235,250.3158956171862
250.34296470508028,250.9270524713243,251.94041790735824,251.94379924136246,250.39487037521633
250.42172750950476,250.87762693155793,251.82788128680664,251.83764704531208,250.47028421375407
250.49688193641893,250.83392817651315,251.72383721308697,251.73944030526116,250.5422410318318
250.5685327164066,250.79575459398077,251.6280050664987,251.6489168840869,250.61084118803998
250.63673002471796,250.76293315035997,251.54017672518606,251.56588313622498,250.67613280868954
250.70157948239088,250.73526084123472,251.46006949396727,251.4900749825337,250.73821710546142
250.76316792430572,250.71254513296046,251.38742624920587,251.4212524895459,250.79717730344754
250.82158218534275,250.69459349189228,251.32198986726507,251.3591757237943,250.85309662773952
250.8769228770855,250.68121052776553,251.26348911886956,251.30359133725693,250.90607149089084
250.92924852394611,250.67221051661915,251.21169677215673,251.2542877990175,250.95615801782685
250.97866051680083,250.66739692245298,251.16633985152652,251.21101012618556,251.003453367651
251.02525726256243,250.66657749670685,251.12715197209886,251.17350950714675,251.04805184093593
251.06910176168384,250.66956008412274,251.0938960157203,251.1415651538732,251.09001385049515
251.11029313367143,250.67615143829292,251.06630404868636,251.1149268041784,251.1294343795249
251.14891821340538,250.68615902557283,251.04411894736046,251.09335452459516,251.16639665311712
251.18506383576596,250.69939031231752,251.0270835881058,251.07660838165611,251.2009838963634
251.21882517801407,250.7156573000133,251.0149383430496,251.06444589548863,251.23328731617704
251.25027181106776,250.7347590868378,251.00743225086757,251.05663330743127,251.2633736192305
251.27949951362015,250.75650692290137,251.0043044640189,251.05292699418942,251.29133458852047
251.30660179188837,250.78071476821535,251.00529861892122,251.05308753783225,251.3172598304232
251.3316516255769,250.80717765601895,251.01015702816886,251.05687487151818,251.34121931661142
251.3547430556361,250.8357089428356,251.0186223060118,251.064048618191,251.36330316561842
251.37596291694604,250.86611609502052,251.0304373288133,251.07436884438332,251.38359460253594
251.39539804438718,250.89820657892915,251.04534497293685,251.08759561662797,251.4021768524559
251.41313960387353,250.93179663272144,251.06309299838944,251.1034933913768,251.41913728047297
251.42926536687727,250.96667648686787,251.0834151414303,251.12181404587244,251.4345504473633
251.44386692288415,251.00266202251206,251.10605846905509,251.14232138459175,251.44850412383832
251.45703430039197,251.0395702531602,251.13077242545685,251.1647814514626,251.46108458589987
251.46884761240457,251.07718971070247,251.15728718102267,251.18894276447915,251.47236863643639
251.47939724429224,251.11533719951646,251.18535168443447,251.21457089989053,251.48244289313988
251.48877003093534,251.15382018595758,251.21470881205562,251.24142592422965,251.49139058110225
251.49705280721398,251.19244613638108,251.24510144024936,251.26926790402905,251.4992949254152
251.50433415067118,251.2310323705438,251.27628050338006,251.2978643002403,251.50624081317656
251.51069718738202,251.26936656136314,251.30797286233584,251.32696048966017,251.51230793162307
251.51623074060046,251.307266065939,251.3399292851263,251.3563237727118,251.51758140300262
251.52102278408054,251.3445477961953,251.37190081019682,251.38572172335682,251.52214553676404
251.52515771817428,251.3810000928272,251.40361389277297,251.4148993080751,251.52608123936824
251.52872369564753,251.41644005298966,251.43481960244577,251.44362412459628,251.52947299148764
251.53180755138055,251.45067514303784,251.4652608155784,251.47165623945307,251.532404018214
251.53449612025358,251.48351282932705,251.49468040853435,251.4987557191783,251.53495754463916
251.53687681441468,251.51476835813435,251.52282827651268,251.52468909739838,251.537217343686
251.5390352685896,251.5442331549776,251.54943283207547,251.54920311411357,251.53926550140812
251.54104504874732,251.57176333378388,251.574294773587,251.57211161717728,251.5411725141052
251.54292388397678,251.5973748538012,251.59741488953085,251.5934148396653,251.5429553409729
251.54467416391952,251.6211046971769,251.61882688793958,251.6131438517611,251.54461624731243
251.54629973684902,251.64300974551867,251.6385824417247,251.63134627679818,251.54615888251274
251.54780395347092,251.66314008086943,251.6567270844306,251.64806408116218,251.54758642382927
251.54919016449085,251.68154578527222,251.673306349602,251.66333923123906,251.54890204851745
251.55046203175928,251.6982810140849,251.68836943552705,251.67721706974157,251.55010922916338
251.55162225562563,251.7133872932433,251.70195417464566,251.68973246791998,251.55121052574233
251.5526745268648,251.72691920040475,251.71411014852083,251.70093112171278,251.55220943827277
251.55362242569404,251.738929700863,251.7248854754726,251.71085737853954,251.55310936191816
251.5544688183028,251.7494627391506,251.73432018285206,251.71954813247194,251.55391301393925
251.55521731125916,251.75857166439206,251.74246273727908,251.7270480519202,251.5546238144914
251.55587125526876,251.7663065586305,251.74935867229834,251.73339910327024,251.5552449408302
251.55643400103722,251.7727175039088,251.75505352145427,251.7386432529078,251.55577957021083
251.55690900988978,251.77785573861465,251.75959383635515,251.7428234043934,251.55623098503443
251.55729939008933,251.78176872520544,251.76302283606552,251.74597939324,251.55660213215427
251.55760862502243,251.784508021787,251.76538736220365,251.74815439027574,251.55689631489577
251.5578401149724,251.7861239844528,251.7667331662274,251.7493905616642,251.5571167577626
251.55799709285986,251.78666587871737,251.767105102477,251.749729249947,251.55726652584312
251.55808297845567,251.78618434192364,251.76654917744548,251.74921285632044,251.55734886212508
251.55810112246544,251.78472945611463,251.76511092467732,251.74788334717022,251.55736694386368
251.5580548755949,251.78235130333334,251.76283587771715,251.74578268888217,251.55732394831455
251.55794755355276,251.7790990256992,251.75976868765812,251.742952033574,251.55722301975976
251.55778256269798,251.7750243807872,251.7559564678595,251.73943480560257,251.5570673877981
251.55756323393754,251.77017672785385,251.75144406615993,251.73527233839494,251.55686021112842
251.55729284252948,251.7646046344941,251.74627561332,251.73050530456837,251.55660459566073
251.5569748783081,251.7583610458006,251.7404992983391,251.72517811971534,251.55630385017847
251.55661262915584,251.75149470803655,251.73415941374822,251.7193316055276,251.55596109256777
251.5562094457784,251.7440557032451,251.72730149309214,251.71300772839092,251.55557950008412
251.55576867888135,251.73609411346922,251.7199710699152,251.70624845469115,251.5551622499829
251.5552935534655,251.7276578052618,251.71221164096036,251.69909387281217,251.55471240049357
251.554787664169,251.71880118991209,251.70407272155222,251.69158962053663,251.55423335982834
251.55425424432764,251.7095722485288,251.69559791191432,251.68377588159936,251.5537281941252
251.5536964990825,251.70001858091018,251.68683046827485,251.6756925227808,251.55319994276687
251.5531180653648,251.69019517032353,251.6778204219628,251.66738565730577,251.55265205409955
251.5525221540771,251.68014969265423,251.66861109771204,251.6588952150707,251.55208757297405
251.55191211592495,251.66993222994532,251.65924802906724,251.65026316246139,251.55150967664588
251.55129130161393,251.65959286423976,251.64977674957294,251.64153146586355,251.5509215423703
251.55066290034551,251.6491790072259,251.6402403477866,251.63273983763702,251.5503261943905
251.55003058521982,251.63874608250336,251.6306892486682,251.62393475357095,251.5497271153993
251.54939754691,251.62834151373508,251.62116655099132,251.615155935418,251.54912733104044
251.5487669753488,251.61801275362433,251.61171538261655,251.60644313183045,251.5485298662354
251.54814254474744,251.60781518220952,251.60238612487262,251.59784277824718,251.54793820476078
251.54752744393676,251.59779622569994,251.5932218808613,251.58939460047856,251.54735537049822
251.54692502362246,251.58800596613852,251.58426818412727,251.58114056491036,251.54678454070324
251.5463386345102,251.57849448556843,251.57557056821497,251.5731226379284,251.54622889263123
251.54577148491012,251.56930956151479,251.5671724596613,251.56538084357734,251.54569146860464
251.5452272165677,251.56050598848435,251.559123700732,251.55796112023458,251.54517572166526
251.54470903240204,251.55213145339613,251.55146763491555,251.55090341537962,251.54468468902857
251.5442201620459,251.54423408255997,251.5442480078696,251.54424804724624,251.54422143322068
251.54376351012965,251.5368574277874,251.53750442516423,251.538031518959,251.54378870843905
251.5433388131029,251.52999656834047,251.531232347289,251.5322496444038,251.54338626527502
251.5429452394093,251.5236380846947,251.52541950721462,251.52689111530927,251.54301331571935
251.5425819574923,251.5177685573255,251.52005363791184,251.52194462340384,251.54266907176253
251.54224805403302,251.51237324550124,251.51512126450496,251.51739774697077,251.5423526679181
251.54194286822334,251.50744148870368,251.51061264223793,251.5132415028797,251.54206347797614
251.54166547930825,251.50295842617388,251.50651418651424,251.50946336826843,251.54180062940338
251.54141499500057,251.49890965667473,251.50281273280183,251.50605120750842,251.54156327664376
251.54119071178982,251.49528383039078,251.49949790623478,251.50299545660653,251.54135075302105
251.54099173059168,251.49206643636575,251.49655644198288,251.500283887475,251.54116220653793
251.54081721984977,251.4892440550752,251.49397607301697,251.4979051918426,251.54099684918512
251.5406663480077,251.4868032669946,251.4917445323077,251.49584806143758,251.5408538929532
251.54053825357175,251.4847301679721,251.48984910972658,251.49410077952075,251.5407325214672
251.54043217037983,251.4830123968429,251.488278505897,251.4926529298444,251.54063200867984
251.54034723120566,251.48163595691483,251.48701992609588,251.49149271768624,251.54055153278375
251.54028259047726,251.48058720106354,251.48606089515366,251.49060864290234,251.5404902924918
251.54023744955052,251.4798532437613,251.4853896343533,251.489989847368,251.54044753097565
251.54021095775946,251.47942035565126,251.4849935933532,251.48962476164243,251.54042244212104
251.54020228354767,251.47927511720894,251.48486050512406,251.48950207745412,251.54041423791855
251.54021059535893,251.47940410891005,251.48497810263675,251.48961048653175,251.54042213035905
251.54023506989796,251.47979404327467,251.4853342394881,251.489938791803,251.54044533926583
251.54027486290235,251.480431298307,251.48591646372446,251.49047551452364,251.54048306458068
251.54032914704763,251.4813025214738,251.48671256947443,251.49120940280082,251.5405345223088
251.54039710985006,251.4823945998556,251.487710569909,251.49212940666487,251.5405989425189
251.54047788478573,251.48369355202817,251.4888976845037,251.49322374448025,251.54067550405676
251.5405706559802,251.48518621032622,251.49026187638373,251.4944813201427,251.54076343377812
251.54067459187706,251.48685915522537,251.4917908785198,251.49589082538085,251.54086194367366
251.54078886092003,251.48869896720112,251.49347242388268,251.49744095192318,251.54097024573406
251.54091266438562,251.49069275553813,251.49529472877325,251.49912083705436,251.54108758306788
251.54104510716473,251.49282607722515,251.49724459070393,251.50091831015413,251.54121310743255
251.54118538820794,251.49508600397988,251.49931019163327,251.5028224768488,251.5413460597324
251.54133271449288,251.4974597371803,251.50147983205153,251.50482255203272,251.5414856884789
251.54148617886932,251.49993263932063,251.5037401316696,251.5069062011799,251.54163113401827
251.54164498662783,251.50249188451994,251.50607936605817,251.50906261621265,251.54178164326325
251.5418083062118,251.5051240532535,251.50848526818777,251.51128048885934,251.54193642820428
251.54197530606498,251.50781572599703,251.51094557102928,251.51354851084855,251.54209470083208
251.54214519840872,251.51055418889192,251.5134486525659,251.5158559685116,251.54225571462734
251.542317064541,251.5133246177266,251.51598096181922,251.5181903699727,251.54241859898934
251.54249011606055,251.5161142885624,251.5185308675563,251.520540993067,251.5425826068085
251.54266356577955,251.51891049716664,251.52108675656493,251.52289713224258,251.54274699212553
251.5428364931754,251.52169838976803,251.52363505083488,251.5252462707039,251.5429108826142
251.54300811107623,251.52446526236145,251.52616413736024,251.52757770308895,251.54307353233014
251.54317758792578,251.52719769542264,251.5286617491118,251.52988012112638,251.54323415326425
251.54334409216762,251.52988226942708,251.53111561906036,251.5321422165447,251.5433919574071
251.54350683334118,251.53250622746515,251.53351408584967,251.53435323941147,251.54354619569807
251.54366489640523,251.53505480394068,251.53584365205415,251.53650074721605,251.54369600100503
251.54381749197944,251.5375152593505,251.5380926722273,251.53857400469212,251.54384062529095
251.54396382508432,251.53987476394417,251.54024941843318,251.54056220053144,251.54397931521308
251.54410298907786,251.54211868749948,251.54230051698326,251.54245300628887,251.5441112115983
251.54423419069957,251.5442342279803,251.54423426527381,251.5442356340085,251.54423556273295
251.54435677415142,251.54621080174113,251.54604098857425,251.54590116510983,251.54435174716247
251.54447078666848,251.54804916865265,251.54772138134817,251.54745023977654,251.54445980965204
251.5445764772461,251.54975334372517,251.54927911359064,251.54888624116805,251.54455998616714
251.5446740148222,251.5513260511055,251.55071667535927,251.55021146471395,251.54465243679232
251.5447636505006,251.55277133980607,251.55203776772944,251.55142932222472,251.54473739949128
251.5448456272931,251.5540931283461,251.5532459724968,251.55254311555422,251.54481510455938
251.54492012627645,251.5552943366167,251.55434395864253,251.55355530507072,251.54488572358417
251.54498739239955,251.55637891437723,251.55533533651806,251.55446921895182,251.54494948869674
251.54504764865584,251.55735045737745,251.5562233928855,251.55528788707207,251.54500661121708
251.54510111803853,251.55821256136682,251.557011414507,251.55601433930613,251.54505730246493
251.54514803472853,251.55896900246518,251.55770285301526,251.55665175751855,251.54510178436755
251.54518859774961,251.55962298996567,251.55830064192492,251.55720284593474,251.54514024551924
251.54522304293465,251.5601783266251,251.5588082572169,251.55767080886443,251.54517290941254
251.54525159985047,251.5606387141688,251.5592290825222,251.55805876548567,251.54519999360255
251.54527447691976,251.56100751344047,251.55956618988316,251.558369547724,251.5452216955898
251.5452919051901,251.56128845004073,251.55982298475445,251.55860629487535,251.54523823433254
251.54530410765477,251.56148511971907,251.5600027538982,251.55877203681422,251.5452498211505
251.54531130730751,251.56160111822555,251.5601087840769,251.55886980341555,251.54525666736396
251.54531372716798,251.56164004171262,251.5601443624209,251.5589026248995,251.54525898432377
251.54531158903842,251.5616054667723,251.56011275818113,251.55887351498586,251.54525698220917
251.54530511713412,251.5615010088295,251.56001727610428,251.55878552013408,251.5452508735038
251.5452945312316,251.56133021173991,251.55986115551764,251.55864162649792,251.54524086648564
251.54528005979088,251.56109675945166,251.55964776380318,251.55844493825774,251.54522717764235
251.5452619236126,251.56080421233054,251.55938035537972,251.55819845547902,251.54521001622217
251.54524034569013,251.56045616612627,251.55906221700948,251.5579052080365,251.54518959354508
