heat_double_sin/cooled,heat_double_sin/middle,heat_double_sin/measure,heat_double_sin/1mmAbove,heat_double_sin/cooled_1mm_above
664.3228270984989,706.2763149076874,719.8844657548996,719.3856209152212,663.819089962459
662.9263121613678,704.940396065022,718.585784008876,718.0852055534499,662.4236368567913
661.5323598576068,703.6029238622409,717.2836823179803,716.7815763542675,661.0306901459901
660.1406160651271,702.2636396557095,715.9779480223503,715.4745127408218,659.6398980529198
658.7517949878526,700.9233133734588,714.669371511343,714.1647981798147,658.2519764028922
657.3655418469394,699.5816867371524,713.3577409538198,712.85221287327,656.8665727756047
655.9815044934479,698.238500136722,712.0428413908988,711.5365340831919,655.4833373295407
654.6003931863623,696.8945254978402,710.7254679036525,710.2185496864056,654.1029820217514
653.2218551186296,695.549503510963,709.4054062682468,708.8980376359549,652.7251563645757
651.8458920577632,694.2035185042477,708.0827784403928,707.5751122860383,651.3498642336415
650.4725057712757,692.8566548058509,706.7577063758015,706.249887990855,649.9771095045753
649.1013474077469,691.5086516268727,705.4299719085471,704.9221389962244,648.6065455816286
647.7331206333844,690.1602833586007,704.1003766899115,703.5926593577309,647.2388779352776
646.3674759363927,688.8112894047076,702.7687031328951,702.2612238658438,645.8737593186689
645.0040664493614,687.4614085280817,701.4347315220073,700.9276053079813,644.5108450954891
643.6435918718352,686.1114160812076,700.0992667013347,699.5926007443674,643.1508368203197
642.2857046746713,684.7610509547723,698.7620894406377,698.2559834192327,641.7933892027663
640.9304066253823,683.4103974769329,697.4233216956271,696.9178676867759,640.4385061184556
639.5776994914817,682.0595399758464,696.0830854220145,695.578367901196,639.0861914430152
638.2272397211815,680.7082168992451,694.7411589463155,694.2372550049244,637.736103825593
636.8797203850442,679.357204337878,693.3983511847256,692.8953298945495,636.3889382548095
635.5347972672864,678.0062407593238,692.0544407928895,691.5523638229245,635.0443527207697
634.1921288109934,676.6550646813263,690.7092052972149,690.2081269768215,633.7020078558746
632.8524040983398,675.3044521193855,689.3634553077901,688.8634218519848,632.3625946852163
631.5152809070574,673.954141546318,688.0169685864755,687.5180188577707,631.0257731791753
630.1807610046595,672.6042172902808,686.6698670889825,686.1720323483785,629.6915472133792
628.8488461586587,671.2547636794304,685.3222727710225,684.825576678007,628.3599206634548
627.5191981458646,669.9055197800295,683.9739624500587,683.4784213596378,627.0305574869577
626.1924993832656,668.557260618493,682.6257483101881,682.131370382986,625.7041420636319
624.8684109800555,667.2097251082041,681.2774072482069,680.784193337228,624.3803376840519
623.5465967187778,665.8626529036586,679.9287160309252,679.4366596824283,623.0588103128423
622.2277350063101,664.5168179195774,678.580487037422,678.0895736019733,621.7402403185854
620.9114889562229,663.1719595928039,677.2324970201641,676.7427045442848,620.4242929959476
619.5978603360286,661.8281622514942,675.8848679348625,675.3961668635618,619.1109722205559
618.2868509132405,660.4855102238059,674.5377217372286,674.0500749140032,617.8002818680379
616.9781278222305,659.1437445764294,673.1908357341802,672.7041986530803,616.4918912678672
615.672362768483,657.8036365076498,671.8450213807031,671.3593414157565,615.1864740638898
614.3691810950045,656.4648981537706,670.500028855181,670.0152475377656,613.8836571220287
613.068046225775,655.1271285761446,669.1555012901578,668.6715602296433,612.5829027310909
611.7693792084435,653.7909252621583,667.8120871504065,667.328928891001,611.2846298406531
610.4726017690225,652.4558583439193,666.4694024083816,665.986971081477,609.9882583692903
609.1774689542527,651.1218405208992,665.1274072713799,664.6456483730439,608.693541460844
607.8837358108763,649.7887844925704,663.7860619466976,663.3049223376748,607.4002322591571
606.590826591318,648.4562620026222,662.4449834661364,661.9644115106275,606.1077532244839
605.2991581325028,647.124867852448,661.1048185288761,660.6247636654667,604.8165190702317
604.0081544225933,645.794173573031,659.7651840156383,659.2855971994511,603.5259519910664
602.7172401305415,644.4637514121129,658.4256973503674,657.9465310028335,602.2354748648254
601.4268310720659,643.1341950959252,657.087004417391,656.6082121096705,600.9455013801361
600.136351840008,641.80507672656,655.7487225201394,655.270259301733,599.6554543388607
598.84555748111,640.4763090034895,654.4108118659091,653.9326341509942,598.3650868848422
597.5542030421126,639.1478046261858,653.0732326619969,652.5952982294268,597.074152161922
596.261712631771,637.8191362353908,651.7356027821229,651.2578708221371,595.7820724797563
594.9685028726221,636.4908966595784,650.3985671601234,649.9209981242823,594.489262347324
593.6739981108865,635.1626585055983,649.0617436001445,648.58429936168,593.1951443143176
592.3776213665324,633.8339943817565,647.7247501235114,647.2473939382796,591.8991395909686
591.0797912515176,632.5054971143423,646.3882313382845,645.9109277820342,590.6016646954911
589.7799312114284,631.1767393448265,645.0518052267809,644.574520267122,589.3021412677672
588.4777962930062,629.8476337726806,643.7154319962966,643.2381329655155,588.000322451639
587.1731415429929,628.5180930973768,642.3790718541288,641.9017274491883,586.6959613909489
585.8653869123887,627.1876894261036,641.0423428638281,640.5649231233689,585.3884761994864
584.5549568375106,625.8570164756279,639.7058894980636,639.2283658642585,584.0782892723367
583.2412720085534,624.5256464980599,638.369329832318,637.8916750965079,582.7648194689529
581.9237497824175,623.1931510316632,637.0322818332087,636.5544701080375,581.4474822866913
580.6028195954683,621.8601248639978,635.6953901367059,635.2173969801482,580.1267051638889
579.2778997319524,620.526139745306,634.3582727519245,633.8800750496994,578.8019045331793
577.9487452386117,619.1911083750597,633.020889886161,632.542465888664,577.4728335384051
576.615111162187,617.8549434527312,631.6832017467121,631.2045310690149,576.1392453234083
575.27640928184,616.5172151213483,630.3448259348702,629.8658894863786,574.8005497608442
573.9330798758378,615.1785208471842,629.0064077663155,628.527187957451,573.4571852224408
572.5845359642643,613.8384310970035,627.6675649357779,627.1880454759904,572.1085628321423
571.2301852268664,612.4965149084204,626.3279147030779,625.8480805841625,570.7540883291638
569.8704759525878,611.1533718914789,624.9881030362739,624.5079407760676,569.3942081624996
568.5048172502502,609.8085714745862,623.6477473191892,623.1672447215205,568.0283295122676
567.1329641665953,608.4620263572147,622.3068077591209,621.8259539924944,566.6562055223108
565.7546717483644,607.113649238836,620.9652445633656,620.4840301609621,565.2775893364706
564.3693395887949,605.7630068677124,619.6226742188685,619.1410909832216,563.8918785410004
562.9774318362735,604.4107033208351,618.279744188498,617.797785475915,562.4995355748063
561.5783498266884,603.0563058490166,616.9360711341427,616.4537315721827,561.0999597810567
560.1714875485486,601.6993795586155,615.5912709567377,615.1085464387102,559.6925430955563
558.7573201715454,600.3405317433727,614.245992260607,613.7628802418478,558.2777590684937
557.3352436149911,598.9793280792544,612.8998511521938,612.4163503546409,556.8550015822029
555.9050129256273,597.6156812657326,611.5528078387954,611.0689183490624,555.4240237805265
554.4663831501952,596.2495040022795,610.2048225277081,609.7205457970855,553.9845788073063
553.0187376819229,594.8803582117831,608.8555099394413,608.3708486859531,552.5360479171253
551.562572567487,593.5088574431678,607.5055209882295,607.0204794917057,551.0789257066039
550.0972734444955,592.1345643006865,606.1544706510313,605.6690544571404,549.6125956928663
548.6222165961339,590.7570385288362,604.8019728178073,604.3161887437358,548.1364319630395
547.1381045943787,589.3769572998287,603.4487028204892,602.9625590720449,546.6511373035033
545.6452786217855,587.9941777743904,602.0943887718784,601.6078940011187,545.1570584758487
544.1446486853014,586.6089686533624,600.7391276022626,600.2522908379323,543.6551128906876
542.6371247918728,585.2215986375853,599.3830162419292,598.8958468894606,542.1462179586325
541.1232287771383,583.831980534673,598.025804153418,597.5383119135711,540.6309025501812
539.6046458081681,582.4410944506858,596.6682830468931,596.1804781624822,539.1108599642388
538.081899136071,581.0488536432649,595.3102025653296,594.8220955719449,537.5866204981111
536.5555077477784,579.6551699826373,593.9513117788296,593.4629135156266,536.058710150949
535.0271632067639,578.2610256560293,592.5924032568855,592.1037250888888,534.5288286690284
533.4973852164399,576.8663327773029,591.2332261755821,590.7442797685395,532.9975027736316
531.9670837837535,575.4713600472991,589.8738774652068,589.3846748615539,531.4656498753711
530.4371689156517,574.076376166859,588.5144540560473,588.0250076749063,529.934187384859
528.9081595114537,572.6812928199469,587.1547048605377,586.6650274402538,528.403641213815
527.3817484747999,571.2870929102909,585.7954228875916,585.3055276615466,526.8757124577978
525.8584542565478,569.8936880215139,584.4363570315401,583.9462575490147,525.3509265762381
524.3387984995861,568.5009905514438,583.0772564080469,582.5869665480961,523.8298122472817
522.8244693194068,567.1099821824743,581.7189136940202,581.2284478099215,522.3140657383113
521.3159872114467,565.7205750056988,580.3610779125672,579.8704506837589,520.8042145705075
519.8142621826528,564.3330377219582,579.0038459939755,578.5130724765834,519.3011761544822
518.3202042399719,562.9476390320939,577.647314868533,577.15641049537,517.8058679008478
516.834344258822,561.5642938996612,576.2912344869791,575.8002150401479,516.3188277962879
515.3583530545791,560.1839792195757,574.936395980155,574.4452776774323,514.8417346655309
513.8927591902668,558.8066093046815,573.582549082159,573.0913484865158,513.3751241638738
512.4381018771473,557.4321014836478,572.2294445426262,571.7381785791903,511.91954268219985
510.99603595789785,556.0614281275559,570.87787196906,570.3865579731884,510.47665294151466
509.5670976323961,554.6945057079703,569.5275818200006,569.0362374848224,509.0469982966384
508.1521969075892,553.3316029257322,568.1786710257359,567.6873144210671,507.6314961581832
506.75224379042396,551.9729884816827,566.8312365165534,566.3398860888973,506.2310639367615
505.36779604483326,550.6185850222079,565.485030869909,564.9937054512989,504.84626672776204
504.00047257309626,549.269354626932,564.1408401617502,563.6495589481847,503.4787310176001
502.65082696281837,547.9252187411598,562.7984165543526,562.3071991224931,502.12901769118065
501.31943090605245,546.5861040276416,561.4575140197346,560.9663803469543,500.7977058858656
500.0078761478271,545.252964739666,560.1189159191719,559.6278863167348,499.4863947088003
498.7167295048786,543.9257261325098,558.7823757350495,558.2914709097753,498.19565838218654
497.4469009841533,542.604656907013,557.4479903976547,556.9572314330497,496.92641431663634
496.19930059259826,541.2900257640174,556.1158568372755,555.6252651935337,495.679579922762
494.9745278950783,539.9817674359798,554.7857318464945,554.2953294117524,494.45576243839974
493.7741200559415,538.6808203807523,553.4583932695441,552.9682022118493,493.2565059441677
492.5986705997926,537.3871175793412,552.1335972852881,551.6436401949926,492.0824115883206
491.44879861189156,536.1005994318172,550.8111026765387,550.3214025894337,490.934106288441
490.3260029147855,534.8221932671976,549.4916833815228,549.0022635786069,489.8130954703306
489.2308958544843,533.551837527709,548.1750974948802,547.685981696663,488.71999925731404
488.16438743793526,532.2898009141928,546.8614419468986,546.3726542505773,487.6557350600036
487.12738767208515,531.0363521274902,545.550813667866,545.0623785473246,486.6212202890116
486.12055283514735,529.7914423893687,544.2429752539025,543.7549176595538,485.6171193583632
485.1453085287057,528.5559777294291,542.9386931407037,542.4510382064718,484.64486387539597
484.2023031267801,527.3299070676177,541.6377291121324,541.1505024420596,483.70511028545593
483.2922180202557,526.1131889445675,540.3398483502057,539.8530760446743,482.79854832008857
482.416429284363,524.9067149585424,539.0458121932795,538.5595204968492,481.9265596562677
481.5756097068041,523.7104411419609,537.7553849366601,537.2696005835313,481.08982535218337
480.7703987504986,522.5246213570776,536.4687128593001,535.9834631974892,480.28898916237324
480.0003537022574,521.3494501118007,535.1861396348135,534.7014535746681,479.5236002170787
479.26457733161607,520.184810386349,533.9077316844084,533.4236400919768,478.792751312017
478.5627328743654,519.031478069451,532.6345365334406,532.1510717703061,478.0960918895796
477.89391437092354,517.8893333461216,531.3666194028021,530.883815778155,477.4327059486678
477.2572496846158,516.7582678589387,530.1040509187702,529.6219447245452,476.8017115645899
476.6523513157912,515.63904030992,528.8478704984498,528.3664994694105,476.20270706403653
476.0783389465207,514.5315394084328,527.5981472659153,527.1175511100945,475.6348022820191
475.5344993195881,513.4359448237983,526.3552742434454,525.8754944683367,475.09727269270434
475.0201191777765,512.352436225338,525.1196444533186,524.6407243658759,474.5893937702592
474.53436455343376,511.2809206124728,523.8913375426545,523.413322486864,474.1103220109681
474.076770695789,510.2221262035372,522.6713753899999,522.1943120464047,473.65957797206926
473.64649636901055,509.17595683473866,521.4598356371449,520.9837727115415,473.2363108370505
473.2427283160472,508.14232927197963,520.2568045515211,519.7817928248404,472.83969792934994
472.8649598170622,507.12195233863764,519.0632910729373,518.5893825878446,472.4692175953789
472.5123708946883,506.114739499395,517.8793791616094,517.4066280227437,472.12404040229785
472.1842482917092,505.120870423573,516.7054618398163,516.2339239512769,471.8034418242733
471.8798787509086,504.1405247804934,515.5419321298367,515.0716651951842,471.5066973354728
471.5984798791946,503.17363653304557,514.3888893452139,513.9199532158598,471.2330152598364
471.3394823157368,502.22088034063665,513.2473168366594,512.779772482619,470.9818110152715
471.1020978602025,501.28218663493254,512.1173111073749,511.6512216310507,470.7522870969405
470.8855604469141,500.3575002494288,510.99898050645976,510.53441120726717,470.5436682035016
470.68926751234943,499.4474742403272,509.89329061539934,509.4303078144171,470.3553364469079
470.5124477314531,498.55204977189294,508.8003466710653,508.3390188695383,470.18651125355814
470.35438784700864,497.6714065134475,507.7205416957361,507.2609391943701,470.03646809761926
470.21437460179936,496.80572413431224,506.6542687116906,506.1964636106518,469.9044824532581
470.0916654890451,495.95496650511325,505.6016531394094,505.145719827024,469.7898025991609
469.9856099143554,495.1197488377946,504.56362692074225,504.1096406270089,469.6917625597249
469.895461024646,494.3000311037489,503.54031186081517,503.0883500847426,469.609606268877
469.8204882573632,493.4957891483315,502.531844830909,502.08198741988497,469.5425939275841
469.76001658179973,492.70761437203413,501.5391351731591,501.09146269718775,469.4900351591625
469.71331163696186,491.93547858297234,500.5623158416057,500.11691119853833,469.4511863763393
469.6796601656327,491.1795614504672,499.6017798585273,499.15872774567555,469.42532305328086
469.6583489105959,490.4400426438403,498.65792024620293,498.2173071603391,469.41172066415436
469.64866356313195,489.71691888572104,497.73089497256393,497.29280986841627,469.40965556948055
469.649895671791,489.0107400520568,496.82157168957104,496.38610402763396,469.4184041459685
469.6613280424874,488.3214985982333,495.9301039447883,495.49734562067675,469.43723989339856
469.68225392754096,487.6492043257337,495.05666357219184,494.6267090107538,469.46544664213627
469.71194920555985,486.9943810908046,494.20209079353936,493.7750347842167,469.50228527268206
469.749704791361,486.35703428967867,493.36655272055356,492.94249255780346,469.54703731118013
469.7948074277282,485.73734359167776,492.5504423755131,492.1294771532534,469.59897823179733
469.8465438574449,485.135488666123,491.7541527806968,491.3363833923058,469.6573835087005
469.9042162816017,484.5515020319152,490.97788089200066,490.56341088809666,469.7215457113346
469.96708176819044,483.9858623404688,490.2224171904688,489.8113502325542,469.7907073145415
470.03444109387345,483.43859747543127,489.48795340661724,489.08039578691296,469.8641595110445
470.10559963759397,482.9097541386808,488.774702777631,488.37076352793343,469.9411978876969
470.17980756377597,482.39978275368367,488.083423523863,487.6832116235636,470.02105832800527
470.2563693747972,481.90872524905774,487.4143233552318,487.0179504953936,470.1030355986198
470.3345718134415,481.43676129412484,486.7677952940162,486.3753749651632,470.18640517370756
470.4137016224924,480.9840705582061,486.1442323624949,485.7558798546115,470.27044252743536
470.49317838748505,480.55062569457994,485.5437345436235,485.1595667857882,470.3545600365752
470.57281054109154,480.1363355136114,484.9662906967272,484.586418044283,470.4385670218766
470.6525800013207,479.7406750886855,484.4112834231683,484.0358116114979,470.5224527921231
470.7324688268014,479.36313857249957,483.8781183023012,483.50714855511376,470.60620653195787
470.81239771574576,479.00350762537425,483.3666074336242,483.0002329924989,470.6897531310159
470.8923487063771,478.66127178852906,482.87615082930836,482.5144603992609,470.7730818173517
470.9722834003271,478.3360195484946,482.406287759013,482.04936436875454,470.85616036116
471.05216339922725,478.0273393918012,481.9565574923976,481.60447849433467,470.9389565326354
471.13197071626644,477.7347469492558,481.5263916766755,481.1792300141971,471.02145917557243
471.2116260913813,477.45798039816236,481.11554968582436,480.77337010761124,471.1035938200449
471.2911115665106,477.19655128464734,480.7234581896769,480.38632101776864,471.1853493945171
471.37040900959335,476.94998686238443,480.3495630610302,480.0175242526029,471.2667144392365
471.4494394215718,476.7180017468548,479.9935948688008,479.6667020936542,471.3476150666152
471.5281847286288,476.50011942314126,479.6549948622986,479.3332914121053,471.4280399263264
471.6066065323963,476.29592837777443,479.3333023111834,479.0168258013114,471.5079567885651
471.6846664345057,476.1050170972846,479.0280564851142,478.7168388546272,471.58733342352565
471.76234586418656,475.9269300988016,478.7387246060232,478.4327934736413,471.66615770051436
471.83956665064443,475.7613469440963,478.46499395475445,478.16436855551444,471.7443570325667
471.9163103305086,475.60780890850543,478.2063277195555,477.9110229621541,471.82191943967376
471.99255795178874,475.4658696031474,477.9622045166111,477.6722309986729,471.89883228953227
472.0682320766356,475.3351900857265,477.7322884843662,477.44764839692976,471.9750239736403
472.14331388995305,475.2153210416576,477.5160545592151,477.2367457806099,472.05048203513593
472.2177649933728,475.1058509574715,477.31304201081696,477.03905674306816,472.1251742442139
472.2915469885263,475.00636831969837,477.12279010883134,476.8541148776593,472.1990683710687
472.3646400914438,474.91643978825965,476.94479409985325,476.68141110629097,472.2721507823635
472.4369684790794,474.8356997964556,476.7786842717039,476.52056733016286,472.3443518304046
472.5085125535133,474.7637126053022,476.6239527809909,476.37107138682467,472.41565809855547
472.5792519135856,474.7000514398306,476.4801034372305,476.23242273549386,472.48605525380736
472.6491119411358,474.64433728703153,476.34674904850755,476.10422584449606,472.5554750230539
472.71807245054845,474.5961412891205,476.22339068824454,475.9859774469449,472.62390331474285
472.78609504345496,474.5550519326281,476.1095676261007,475.877211136195,472.69130789906893
472.85314132148727,474.52065770408495,476.00481913173576,475.7774605056014,472.7576565462268
472.9191896582366,474.4925406626723,475.9086609263525,475.6862368543166,472.8229335920821
472.9841678368847,474.4703036002826,475.82068140485984,475.60312037372705,472.88707338452105
473.0480544957228,474.45352702007955,475.7403941421697,475.52762023395053,472.95006054212456
473.11082715518245,474.44179701747635,475.6673205910753,475.459253405236,473.01187850302426
473.1724152752707,474.4347079958121,475.60103732941116,475.39758837852344,473.0724633858182
473.232796670613,474.4318448105721,475.5410640175734,475.34214035328057,473.13179893610936
473.2919329428414,474.43279594828675,475.4869399252213,475.2924429228625,473.1898529240927
473.34978569358725,474.4371498954865,475.4382043220142,475.2480296806238,473.2465931199627
473.4063308247631,474.44449736708157,475.39438585370726,475.2084246598882,473.3020013006327
473.4615009842584,474.4544230006194,475.3550461224086,475.17318162837705,473.35601686587836
473.5152724173357,474.46651679788005,475.31971257127884,475.14182344570224,473.40862194134365
473.5676199367777,474.48037098112684,475.28791674633175,475.11387695006977,473.4597972081456
473.6184783392386,474.4955668571108,475.25921409526404,475.08888994118223,473.50948423289583
473.66782281034574,474.51169625105484,475.2331353153889,475.06638844178764,473.5576640701983
473.71561495173023,474.5283476494895,475.2092196763654,475.0459060452408,473.6043044902476
473.76181636502423,474.5451095389453,475.1870064478534,475.02697634489675,473.6493732632385
473.806399851222,474.5615745465299,475.16602965010463,475.0091284651765,473.6928490789778
473.8493041813993,474.5773226425085,475.14583919253715,474.9919050362834,473.7346774454392
473.89051471816913,474.5920200024206,475.1260455643347,474.97491330256975,473.77484846330975
473.9300636728213,474.6056255508104,475.1065667295809,474.95807425942644,473.8133945429991
473.9679652468715,474.61816132774226,475.08741229608717,474.9414001508362,473.8503297069071
474.0042642147487,474.62965995310003,475.0685768739553,474.92489026985663,473.8856977757408
474.03899501579775,474.64015042546447,475.0500600998252,474.9085482397618,473.91953249650396
474.07219208936453,474.6496617434169,475.031861610337,474.8923776838263,473.9518676162009
474.1038978009167,474.6582249781528,475.0139765050882,474.8763781529545,473.9827446000646
474.134130366939,474.66586475090566,474.9964135760568,474.86056146138066,474.0121813963181
474.1629325323324,474.6726123724136,474.97916784149436,474.8449271147175,474.0402198411568
474.1903455770792,474.6784982397349,474.96223464450026,474.8294748053219,474.06690033868034
474.216389915088,474.68354834465185,474.9456222897694,474.81421606730555,474.09224298530006
474.2411071793208,474.68779330149107,474.9293260393341,474.7991505449504,474.11628853015617
474.2645318091232,474.6912621088337,474.91334552983443,474.7842818615315,474.1390707202527
474.2866982438403,474.6939837652605,474.89768039791016,474.7696136403229,474.16062330259325
474.30764613073586,474.6959876928052,474.88232639062323,474.75514582798405,474.18098508559797
474.3273991932439,474.697301870422,474.867291004279,474.7408894546605,474.20017940023934
474.34599738751996,474.6979559002903,474.85256990533725,474.7268444142984,474.21824535677626
474.363479486983,474.69797870851147,474.8381590821287,474.7130108172765,474.2352209098809
474.3798709892099,474.6973992881783,474.82406554814145,474.69939936908446,474.2511311239429
474.39521095005796,474.6962467232638,474.8102852113835,474.68601012460505,474.26601422955196
474.40953380887265,474.69455001234894,474.7968177084946,474.67284670711246,474.2799039737118
474.42287400499936,474.6923381540148,474.78366267611483,474.6599127398813,474.2928341034264
474.43526903186023,474.68963939633693,474.7708165028163,474.64720862470136,474.3048413233194
474.4467469911132,474.6864841255822,474.7582854011395,474.6347444888786,474.31595324107866
474.45734561453133,474.6829007105754,474.74606567979885,474.62252067406826,474.32620679404414
474.46710173333275,474.6789170816653,474.73415396640246,474.6105377680459,474.3356380404776
474.4760448000369,474.6745642828465,474.72255599513943,474.5988055289292,474.344275906712
474.4842118577594,474.6698703429428,474.7112683140392,474.5873244815757,474.352156657804
474.49163734584585,474.66486426053507,474.7002905597418,474.5760982492604,474.3593140407575
474.4983557036415,474.65957503420447,474.6896223688871,474.56513045525736,474.3657818025764
474.50440283508954,474.65403021327256,474.6792607656029,474.55442201586214,474.3715950971051
474.5098100913467,474.648261640911,474.6692106905745,474.54398203679096,474.3767847027126
474.51461354416614,474.6422969277936,474.6594690888155,474.5338113667832,474.3813859368367
474.5188486469278,474.63616348372074,474.65003322125733,474.5239111303861,474.38543351434635
474.52254767836854,474.629893453181,474.64090755469914,474.5142900195953,474.38895911748347
474.5257462332248,474.62351428505264,474.6320892712373,474.50494908861873,474.39199759878875
474.5284787508423,474.6170549779168,474.62357800751204,474.4958919607312,474.39458270526626
474.530779670566,474.6105445303542,474.615373400163,474.487122259207,474.3967481839194
474.5326838712234,474.604010268137,474.6074731029196,474.4786414742224,474.3985281908313
474.5342248247439,474.5974845409331,474.5998807965198,474.47045757115353,474.39995556901715
474.535437507224,474.5909946764699,474.5925940563232,474.4625719651989,474.4010645690304
474.5363565585677,474.58456803920274,474.58561077062933,474.45498637705293,474.4018891153633
474.53701595500434,474.5782369237065,474.5789341507565,474.44770831383863,474.40246254013346
474.5374504072538,474.5720286741181,474.5725620069138,474.4407394184898,474.4028188363823
474.5376943546615,474.5659722890186,474.5664939757412,474.4340833142808,474.40299175111375
474.5377822365729,474.56009676698903,474.5607296938786,474.4277436244862,474.403015031332
474.53774847106115,474.5544296854549,474.55526743870195,474.4217224725381,474.4029223883741
474.53762752210446,474.5490029501732,474.5501096429115,474.4160265647221,474.40274762386866
474.5374538345046,474.54384408112867,474.54525450625795,474.41065794207134,474.4025244745011
474.5372617990522,474.5389808726359,474.5407005384546,474.40561898080233,474.4022866274048
474.5370801489415,474.5344386086428,474.5364484954327,474.40091387027104,474.4020622496918
474.5369142162263,474.5302139522244,474.53249075048404,474.39653483079104,474.4018564836905
474.53676356943726,474.52629864013187,474.52881966935826,474.39247340077134,474.401668823327
474.536627777105,474.52268440911627,474.52542761780444,474.38872111862105,474.4014987625273
474.5365063784978,474.5193621823804,474.5223061967313,474.3852686768622,474.4013457582011
474.5363990041986,474.516325395566,474.5194493681201,474.38210937940966,474.40120938248975
474.53630518983783,474.51356489796717,474.51684866437495,474.3792338428878,474.4010890879911
474.53622448493377,474.5110718218343,474.51449588020546,474.37663297452974,474.40098434377256
474.5361564992379,474.50883917836615,474.51238458412655,474.37429964232854,474.400894697271
474.5361007789625,474.50685803225184,474.5105065082078,474.3722246841193,474.40081961363103
474.53605689263827,474.50512012024313,474.5088540181984,474.3703996383114,474.40075858677903
474.5360244087958,474.50361717909084,474.50741947984807,474.3688160433141,474.4007111106409
474.53600289182634,474.5023406471324,474.5061949717631,474.36746512086904,474.4006766719549
474.535991921183,474.5012829128149,474.50517348489166,474.3663390991194,474.40065478216826
474.53599105850304,474.5004353574924,474.5043470449732,474.3654291412417,474.4006449247444
474.53599987577627,474.4997895777701,474.5037078775004,474.3647266316896,474.40064659546954
474.5360179369277,474.499337639212,474.50324867378487,474.36422346668286,474.40065928730627
474.5360448115244,474.4990710877875,474.5029616123161,474.3639109786092,474.4006824931548
474.5360800680971,474.49898166024775,474.5028390588435,474.3637807058777,474.40071570694096
474.5361232751768,474.4990610933443,474.50287337911675,474.3638241868977,474.40075842259114
474.5361740152067,474.4993012051378,474.50305700433654,474.3640330339697,474.4008101483791
474.53623183065145,474.4996936077026,474.5033822046254,474.36439867678786,474.40087035164424
474.53629630208496,474.500230079042,474.5038413739539,474.3649126864189,474.4009385384223
474.53636701689703,474.50090254470445,474.50442704349433,474.3655667858759,474.4010142229245
474.5364435073278,474.501702395442,474.5051312775623,474.3663521769283,474.4010968602265
474.5365253592289,474.50262152309256,474.50594657596383,474.3672605478546,474.40118596269014
474.53661214113095,474.5036516644075,474.5068653044484,474.3682834370641,474.40128102424154
474.5367034215649,474.5047845561381,474.5078798287654,474.3694123829661,474.40138153880685
474.5367987939559,474.50601226065766,474.5089828076066,474.37063924975814,474.4014870279024
474.5368977779211,474.5073258844903,474.5101660404759,474.37195494600866,474.4015969313462
474.53699996590007,474.5087174668771,474.5114221644715,474.37335131201297,474.40171076945273
474.53710495361304,474.51017912689866,474.5127438913421,474.37482027068245,474.4018280665662
474.5372122557552,474.5117018513172,474.51412290861373,474.3763526066584,474.4019482564601
474.53732146739304,474.51327774242844,474.51555191230597,474.3779402254495,474.40207086266594
474.53743215705674,474.5148985369834,474.5170232681678,474.3795746654646,474.40219537910934
474.5375438932772,474.5165559717335,474.51852934194886,474.38124746511306,474.4023212997166
474.53765627339095,474.51824221795357,474.52006289472814,474.3829506018285,474.40244815095343
474.5377688083089,474.51994814743944,474.5216155055981,474.384674740376,474.4025753617027
474.5378810952657,474.52166592525896,474.5231799296813,474.3864118516182,474.40270245826486
474.53799273124093,474.52338772861395,474.5247489341983,474.38815391970314,474.402828966823
474.53810322752724,474.52510441109916,474.52631408009427,474.38989158946754,474.40295431643597
474.5382121813338,474.5268081500561,474.52786813449706,474.39161684498765,474.40307803351044
474.53831916119134,474.52849068223657,474.5294034631565,474.39332122467295,474.40319961197275
474.53842373563066,474.5301437443918,474.530912431822,474.39499626693265,474.403318545749
474.5385254988289,474.53175948128666,474.5323877788561,474.3966339237747,474.403434357961
474.53862396713214,474.5333288008114,474.5338211131471,474.3982248934838,474.4035464831427
474.5387187354987,474.53484385844905,474.5352051827379,474.39976113882835,474.4036544452869
474.53880939509827,474.53629675411213,474.53653268521845,474.4012345665324,474.40375776412395
474.53889546796063,474.537678479049,474.5377953051585,474.4026359589495,474.40385588058246
474.53897654636836,474.5389811502375,474.53898575569235,474.4039572400634,474.40394831565277
474.53905229368496,474.54019825065905,474.5400980122236,474.40519173288794,474.4040346737465
474.5391227526061,474.54133024821664,474.54113248877115,474.4063398988547,474.4041150012187
474.5391880767321,474.542379615208,474.542091444929,474.4074042458487,474.4041894732324
474.5392483701813,474.54334802906584,474.54297641391054,474.40838647554455,474.40425820853943
474.53930378785526,474.5442379830254,474.5437896744454,474.4092891170655,474.40432138378657
474.53935447966234,474.5450518899691,474.54453343182473,474.4101146180269,474.4043791699268
474.53940055721097,474.54579154786165,474.54520932942245,474.4108648023686,474.404431694253
474.53944217160495,474.5464593888219,474.5458195901107,474.4115421372188,474.4044791290814
474.53947946037255,474.5470576269831,474.54636623756267,474.4121488686137,474.4045216312525
474.5395125610421,474.54758847647776,474.54685129545095,474.4126872425891,474.40455935760656
474.539541618073,474.548054262504,474.54727688892797,474.4131596178152,474.4045924728827
474.5395667541477,474.54845696123,474.54764482423576,474.4135679989971,474.40462111700265
474.5395881147452,474.5487989142559,474.5479572415175,474.413914761443,474.4046454558677
474.53960584147677,474.5490824009695,474.5482162240577,474.41420221735484,474.4046656509697
