cooledVariable,middle,measureVariable,1mmAbove,1mmbelov
479.0595837955074,476.0680650889465,479.05958082424456,476.0681341365043,476.0680795071277
479.0619279935192,476.0680717225414,479.06192506283116,476.06813982244006,476.0680859418972
479.06426171694693,476.0680800359708,479.0642588371048,476.0681469488672,476.0680940064116
479.0665848753707,476.0680899270193,479.06658205601997,476.06815542813234,476.0681036015028
479.0688973783699,476.06810129347133,479.0688946285314,476.0681651725821,476.06811462800215
479.0711997234281,476.0681140365403,479.07119705151865,476.0681760975026,476.06812699006764
479.07349064153107,476.0681280474656,479.0734880553027,476.06818810962915,476.0681405821814
479.07577063292536,476.0681432271224,479.07576813952375,476.0682011239579,476.06815530817306
479.0780401866663,476.0681594775818,479.07803779263867,476.06821505651067,476.068171073033
479.08029805052615,476.06817668828836,479.0802957617436,476.06822981248365,476.0681877695017
479.08254471639293,476.06819476105375,479.0825425381263,476.0682453076762,476.06820530231784
479.08478009384595,476.0682135936624,479.08477803074123,476.06826145443466,476.0682235723128
479.087004092465,476.068233083899,479.087002148543,476.06827816510577,476.0682424803182
479.0892171867971,476.0682531347425,479.0892153654858,476.06829535648984,476.0682619322049
479.091418153516,476.06827363369166,479.09141645755517,476.0683129321145,476.06828181882616
479.0936074701164,476.06829448359645,479.0936059016521,476.0683308086693,476.06830204592734
479.09578560216227,476.0683155876659,479.0957841627487,476.0683489031518,476.0683225196027
479.0979513442243,476.06833683285976,479.0979500347246,476.0683671186276,476.0683431301825
479.1001051648836,476.0683581223365,479.1001039855687,476.06838537205067,476.06836378371156
479.10224697371984,476.06837935388126,479.10224592423583,476.068403575768,476.06838438102193
479.10437668031267,476.068400425278,479.1043757596807,476.0684216421261,476.068404822945
479.106494734791,476.0684212395968,479.10649394143945,476.068439488003,476.06842501543963
479.1085999624793,476.06844168394525,479.10859929414653,476.0684570165911,476.06844484897965
479.11069281663976,476.0684616614735,479.1106922704719,476.0684741448372,476.0684642296018
479.11277373786254,476.0684810748536,479.11277331041055,476.0684907892785,476.0684830628792
479.1148415704806,476.0684998119105,479.1148412576099,476.0685068537225,476.06850123998146
479.11689675828643,476.06851777547456,479.11689655526806,476.0685222548418,476.0685186666352
479.11893921085965,476.06853486333057,479.11893911233994,476.06853690498343,476.0685352436724
479.12096883778,476.06855097326314,479.12096883778014,476.06855071649386,476.0685508719245
479.1229860846649,476.0685660283748,479.12298617673594,476.06856362342984,476.06856547678603
479.1249899353291,476.0685800267519,479.1249901130104,476.068575624152,476.06857905640106
479.1269809455514,476.0685929997727,479.1269812025745,476.0685867455672,476.0685916412119
479.1289596579605,476.0686049777654,479.12895998824183,476.06859701368194,476.06860326064213
479.13092509746843,476.0686159819919,479.13092549505495,476.0686064467304,476.0686139353205
479.13287780997706,476.06862604303257,479.13287826910226,476.06861507093544,476.06862369491535
479.13481783329706,476.06863518827515,479.1348183483621,476.06862290978285,476.0686325659975
479.13674520523944,476.0686434451073,479.1367457708129,476.0686299867583,476.0686405751385
479.13866045221266,476.0686508427025,479.1386610630414,476.0686363268778,476.0686477506412
479.14056263161746,476.0686574046675,479.1405632825929,476.0686419503868,476.0686541154097
479.14245227308686,476.0686631603924,479.1424529592799,476.06864688248726,476.06865969795723
479.1443298934135,476.0686681384419,479.14433061006974,476.06865114767317,476.06866452599644
479.14619456925936,476.0686723636617,479.14619531177624,476.0686547672521,476.06866862363296
479.14804682061214,476.06867586481155,479.14804758456324,476.0686577658859,476.0686720187689
479.14988668528287,476.06867866927985,479.1498874664088,476.06866016706056,476.06867473797587
479.15171420108237,476.06868080445406,479.15171499529146,476.0686619942615,476.06867680782483
479.1535298689707,476.06868229802444,479.1535306723406,476.0686632712333,476.06867825518015
479.15533279732324,476.06868317662025,479.15533360609425,476.06866402081295,476.06867910587783
479.1571234902469,476.06868346809233,479.1571243008297,476.0686642668825,476.0686793869379
479.1589024393181,476.0686831996907,479.1589032482901,476.06866403280856,476.06867912479765
479.1606687717087,476.06868239894624,479.1606695758153,476.06866334220155,476.0686783461677
479.1624229821128,476.06868109324853,479.1624237782671,476.06866221854784,476.06867707762086
479.16416510834136,476.06867930998544,479.1641658936239,476.06866068533344,476.06867534572837
479.16589518820524,476.06867707654465,479.165895959864,476.06865876604394,476.06867317706116
479.1676136978354,476.0686744195822,479.1676144532814,476.0686564835367,476.0686705974803
479.1693197953428,476.06867136785166,479.16932053216266,476.0686538624708,476.06866763488296
479.171013959928,476.068667948114,479.171014675872,476.0686509257933,476.0686643152315
479.17269665857054,476.06866418675287,479.17269735155054,476.06864769612804,476.0686606641227
479.174367067713,476.0686601130873,479.1743677358198,476.068644198619,476.0686567100024
479.1760256573756,476.0686557535849,479.17602629886204,476.06864045596177,476.0686524785486
479.1776724653691,476.0686511356333,479.1776730786553,476.0686364916421,476.0686479963323
479.1793075295045,476.06864628662044,479.17930811317825,476.068632329146,476.06864328992486
479.1809313017035,476.0686412326169,479.18093185451175,476.0686279908284,476.0686383846191
479.1825429885729,476.06863600360316,479.1825435094461,476.0686235024008,476.0686333095025
479.1841430450266,476.0686306256985,479.1841435330548,476.06861888626,476.06862808991536
479.1857319140672,476.06862512486975,479.1857323684992,476.0686141646722,476.0686227510494
479.1873088201687,476.0686195313261,479.1873092404379,476.06860936354485,476.06861732221455
479.18887420929684,476.06861387106176,479.1888745949958,476.06860450516785,476.06861182862934
479.1904281192626,476.06860817146486,479.19042847015123,476.068599613027,476.0686062968653
479.1919705878767,476.06860245992306,479.19197090388246,476.068594710608,476.0686007534935
479.19350204347086,476.06859676237,479.1935023246796,476.06858982014865,476.06859522367375
479.1950217399096,476.06859110911597,479.1950219865924,476.0685849676432,476.0685897368139
479.1965301084392,476.0685855260876,479.1965303210259,476.0685801753232,476.068584318067
479.1980275687045,476.06858003928266,479.19802774778384,476.06857546548133,476.0685789926551
479.1995133919723,476.068574678904,479.1995135383177,476.06857086401965,476.06857378988144
479.2009880007733,476.06856947092103,479.2009881153168,476.0685663932069,476.068568734941
479.2024514329182,476.06856444272154,479.20245151675954,476.06856207652845,476.0685638544048
479.2039037262181,476.06855962169345,479.2039037806243,476.0685579374703,476.06855917484415
479.20534528603457,476.0685550340829,479.205345312433,476.06855399853805,476.0685547217221
479.20677541224967,476.06855070963167,479.2067754122498,476.0685502852386,476.0685505238949
479.20819450840776,476.0685466687343,479.2081944837437,476.0685468150596,476.0685466011483
479.20960294813153,476.0685429089126,479.20960290052216,476.0685435858745,476.0685429510774
479.2110000203264,476.06853942475055,479.21099995145744,476.06854059304123,476.0685395684287
479.2123860967794,476.06853620791077,479.2123860082859,476.0685378294086,476.0685364451125
479.2137611873767,476.0685332510536,479.2137610808483,476.0685352886828,476.06853357400826
479.2151253020043,476.0685305468403,479.21512517898634,476.06853296457024,476.0685309479953
479.21647879557344,476.06852808733277,479.2164786575624,476.0685308502623,476.06852855937194
479.2178209851164,476.0685258664489,479.21782083357164,476.0685289405457,476.0685264022384
479.2191522283507,476.0685238761894,479.2191520646828,476.06852722855945,476.0685244688328
479.2204728717831,476.0685221087903,479.2204726973551,476.0685257076442,476.06852275162225
479.2217822492621,476.0685205578155,479.2217820653976,476.0685243722831,476.0685212443636
479.2230807100932,476.06851921544524,479.2230805180679,476.0685232157691,476.06851993946924
479.2243682641626,476.06851807434026,479.22436806520767,476.06852223180846,476.0685188298189
479.2256449213563,476.0685171271613,479.2256447166578,476.06852141410724,476.0685179082919
479.22691101422504,476.0685163663975,479.22691080492325,476.068520756223,476.0685171676005
479.2281659045422,476.0685157850977,479.22816569173483,476.0685202521977,476.0685166010019
479.22940992764455,476.06851537570446,479.22940971238313,476.06851989554883,476.0685162011631
479.23064340773954,476.068515130836,479.2306431910302,476.06851967994476,476.06851596092184
479.2318657232946,476.06851504327705,479.2318655060999,476.0685195992008,476.0685158732791
479.2330772012958,476.068515105605,479.23307698453254,476.06851964695034,476.0685159310327
479.23427785162914,476.06851531048045,479.23427763616934,476.0685198168993,476.06851612706197
479.2354676841807,476.06851565056417,479.2354674708515,476.0685201027541,476.06851645424643
479.2366470093033,476.06851611865255,479.23664679888776,476.0685204983355,476.06851690559625
479.2378152331864,476.0685167071652,479.23781502642134,476.0685209971459,476.0685174737584
479.2389726689487,476.0685174088666,479.2389724665267,476.0685215929791,476.0685181517122
479.24011961866006,476.06851821663713,479.24011942123013,476.068522279728,476.06851893254947
479.24125550508325,476.06851912272253,479.24125531324694,476.0685230507459,476.0685198087485
479.24238063304637,476.068520119977,479.24238044736165,476.0685238999034,476.06852077337567
479.24349501243563,476.06852120106146,479.2434948334155,476.068524820907,476.0685218193104
479.24459865313696,476.0685223586365,479.2445984812498,476.0685258074625,476.0685229394322
479.24569184346706,476.0685235856851,479.2456916791378,476.0685268535509,476.0685241269324
479.2467740337083,476.06852487423873,479.2467738773137,476.0685279523419,476.06852537408116
479.2478455149224,476.0685262172633,479.247845366796,476.0685290978019,476.0685266740533
479.24890656720413,476.06852760778094,479.24890642763694,476.0685302839452,476.06852802007825
479.2499566572873,476.0685290377392,479.249956526521,476.0685315038698,476.0685294043449
479.2509960680043,476.0685305001488,479.25099594623765,476.0685327515802,476.0685308200714
479.25202480924145,476.06853198767067,479.2520246966285,476.0685340207828,476.0685322601375
479.2530428908844,476.0685334929653,479.2530427875346,476.06853530518373,476.0685337174224
479.2540505793761,476.06853500908267,479.25405048535606,476.0685365988211,476.06853518518216
479.25504736876707,476.06853652790556,479.25504728409396,476.06853789473723,476.0685366555432
479.256033528225,476.0685380424818,479.2560334528733,476.0685391869687,476.0685381217596
479.2570093160311,476.06853954585483,479.25700924993293,476.0685404695481,476.0685395770813
479.25797424256604,476.0685410299143,479.257974185604,476.06854173552387,476.06854101364115
479.2589285688289,476.0685424877074,479.2589285208428,476.0685429789319,476.0685424246931
479.2598723047057,476.06854391189523,479.2598722654906,476.0685441934784,476.0685438031162
479.26080546008257,476.0685452951383,479.2608054293888,476.06854537286966,476.06854514179025
479.2617282796896,476.06854663043225,479.2617282572246,476.0685465110971,476.06854643391847
479.26264030102226,476.06854790975297,479.2626402864445,476.0685476012832,476.0685476717177
479.26354177151586,476.06854912610936,479.26354176444084,476.068548637431,476.0685488484041
479.2644329278002,476.068550272446,479.2644329278004,476.0685496134881,476.06854995713167
479.26531332614775,476.06855134238594,479.2653133327567,476.0685505239897,476.06855099171537
479.2661832187295,476.0685523366471,479.26618323148506,476.06855136954925,476.06855195285044
479.2670426308441,476.0685532571951,479.26704264929623,476.06855215185243,476.06855284244403
479.26789158779,476.0685541059954,479.2678916115006,476.0685528725844,476.0685536624029
479.2687303282092,476.0685548852047,479.2687303567535,476.06855353359276,476.06855441481844
479.26955844805315,476.0685555963903,479.26955848101585,476.06855413622503,476.0685551012128
479.2703761886307,476.0685562417261,479.27037622560977,476.0685546823433,476.06855572369403
479.2711837806209,476.0685568233187,479.2711838212272,476.068555173752,476.06855628430515
479.27198083592015,476.0685573428366,479.27198087977484,476.0685556118856,476.0685567846664
479.2727675878552,476.0685578024023,479.2727676345924,476.0685559985625,476.0685572268362
479.27354406172475,476.06855820398187,479.27354411099043,476.0685563354681,476.06855761272186
479.2743102828271,476.0685585495406,479.27431033427945,476.06855662428785,476.06855794423
479.27506646870035,476.0685588411126,479.2750665220101,476.0685568667637,476.0685582233329
479.27581225755563,476.06855908051426,479.2758123124043,476.06855706445737,476.0685584517948
479.27654786954605,476.0685592697931,479.2765479256279,476.0685572191223,476.06855863160087
479.27727351440234,476.0685594109449,479.27727357142373,476.06855733246795,476.06855876468666
479.2779888459697,476.0685595058637,479.27798890364863,476.0685574061223,476.0685588528912
479.27869407657425,476.0685595565572,479.2786941346411,476.068557441805,476.0685588981616
479.2793892315147,476.06855956499123,479.2793892897117,476.06855744120145,476.06855890240473
479.28007433608985,476.0685595331316,479.2800743941712,476.06855740599747,476.06855886752794
479.2807495871481,476.06855946292126,479.28074964488013,476.06855733785704,476.068558795415
479.28141466433107,476.06855935636224,479.2814147214921,476.0685572385008,476.0685586880101
479.28206976705076,476.06855921540733,479.28206982343136,476.06855710960104,476.06855854720686
479.282715084504,476.0685590419736,479.28271513990603,476.0685569527997,476.06855837486404
479.28335031165545,476.0685588381163,479.28335036589385,476.06855676986316,476.0685581729775
479.28397564024584,476.0685586057606,479.28397569314706,476.06855656244016,476.06855794341385
479.28459109557383,476.06855834687224,479.2845911469762,476.06855633221625,476.06855768808043
479.28519670293787,476.06855806341713,479.28519675269195,476.06855608087704,476.06855740888415
479.2857926389117,476.0685577572798,479.2857926868796,476.0685558100363,476.06855710765217
479.28637862373864,476.0685574305832,479.2863786697952,476.06855552151865,476.06855678644627
479.286954836504,476.0685570852174,479.28695488053586,476.0685552169427,476.0685564470992
479.28752144628487,476.0685567230535,479.2875214881902,476.0685548979107,476.0685560914248
479.28807818833667,476.068556346243,479.28807822802656,476.0685545662717,476.06855572151255
479.2886252342294,476.06855595666127,479.2886252716263,476.0685542236317,476.06855533918093
479.289162609261,476.06855555627374,479.28916264429984,476.0685538716759,476.0685549463364
479.2896903387302,476.06855514704614,479.2896903713576,476.06855351208986,476.06855454488624
479.29020857935063,476.06855473083715,479.2902086095246,476.0685531464651,476.0685541366323
479.2907170911377,476.0685543098258,479.29071711882966,476.0685527766746,476.0685537236909
479.29121603326485,476.06855388587235,479.29121605845745,476.06855240431105,476.06855330786567
479.29170555510404,476.06855346083336,479.2917055777917,476.06855203096427,476.06855289095637
479.292185431373,476.06855303689304,479.2921854515629,476.06855165851164,476.0685524750846
479.2926558138838,476.06855261590806,479.29265583159486,476.06855128854295,476.06855206205
479.29311672793534,476.06855219984425,479.2931167431984,476.0685509227437,476.06855165376015
479.29356819882616,476.06855179066736,479.2935682116841,476.0685505627996,476.0685512521219
479.29401036382393,476.06855139024196,479.29401037433104,476.0685502103069,476.0685508589428
479.2944430218877,476.06855100073926,479.29444303011155,476.0685498671323,476.0685504763317
479.2948663126927,476.068550624021,479.29486631871225,476.06854953486953,476.0685501060937
479.2952803663215,476.0685502619624,479.2952803702272,476.06854921512445,476.0685497500469
479.2956849961233,476.068549916715,479.2956849980186,476.0685489097465,476.06854941028064
479.2960803345688,476.0685495901501,479.2960803345688,476.06854862033765,476.0685490886092
479.29646640728276,476.06854928381756,479.296466405512,476.06854834822724,476.0685487865363
479.29684324119523,476.0685489976055,479.2968432377775,476.0685480933191,476.06854850395337
479.2972109565026,476.0685487309204,479.29721095155804,476.06854785510154,476.06854824028306
479.29756939223284,476.06854848337116,479.29756938587934,476.0685476332442,476.0685479951484
479.297918670937,476.06854825435914,479.2979186632886,476.0685474272309,476.0685477679674
479.2982589057886,476.06854804330527,479.298258896956,476.0685472365627,476.06854755817676
479.29858994988274,476.06854784978975,479.2985899399739,476.0685470608844,476.0685473653716
479.29891191872656,476.06854767322864,479.29891190784605,476.0685468996927,476.0685471889842
479.2992248395763,476.0685475130943,479.29922482782547,476.068546752535,476.0685470285026
479.29952873968796,476.06854736885913,479.2995287271648,476.0685466189585,476.0685468834146
479.29982372067,476.0685472399646,479.29982370746905,476.06854649848214,476.06854675317715
479.3001096587825,476.06854712594856,479.3001096449957,476.0685463907141,476.0685466373443
479.3003866579329,476.0685470262488,479.3003866436485,476.0685462951698,476.0685465353693
479.30065481287306,476.06854694031733,479.3006547981764,476.0685462113766,476.06854644671904
479.30091401359647,476.0685468676704,479.3009139985693,476.06854613892483,476.0685463709267
479.3011643571331,476.0685468077565,479.30116434185425,476.06854607733885,476.068546307456
479.3014058707391,476.06854676004804,479.3014058552839,476.06854602616596,476.06854625579473
479.30163858167106,476.0685467240178,479.30163856611205,476.068545984954,476.0685462154315
479.3018625733947,476.0685466991327,479.30186255780086,476.06854595324324,476.0685461858476
479.30207775851045,476.06854668487796,479.3020777429476,476.0685459305972,476.06854616654624
479.30228422272756,476.06854668071804,479.30228420725825,476.06854591655406,476.0685461570066
479.302482042824,476.068546686128,479.30248202750766,476.0685459106608,476.0685461567177
479.30267114479716,476.0685467005774,479.30267112968994,476.0685459124678,476.0685461651675
479.30285160764726,476.06854672353865,479.30285159280214,476.0685459215199,476.0685461818429
479.30302345863055,476.06854675448415,479.3030234440973,476.0685459373646,476.06854620623204
479.3031867250031,476.0685467928863,479.3031867108282,476.06854595954917,476.0685462378227
479.30334147253603,476.06854683823,479.3033414587628,476.0685459876292,476.0685462761137
479.3034876492756,476.0685468899642,479.3034876359441,476.0685460211374,476.06854632057326
479.3036253231803,476.06854694757214,479.3036253103273,476.068546059628,476.06854637069847
479.3037545535,476.0685470105428,479.30375454115926,476.06854610265947,476.0685464259919
479.30387530134374,476.06854707831616,479.3038752895455,476.06854614975765,476.0685464859134
479.3039876281282,476.0685471503804,479.3039876168996,476.06854620048017,476.0685465499645
479.30409156110926,476.0685472262075,479.3040915504743,476.0685462543745,476.0685466176331
479.3041871275434,476.06854730527004,479.3041871175228,476.06854631098815,476.06854668840725
479.3042743759529,476.06854738706164,479.3042743665643,476.06854636988385,476.06854676179415
479.30435328893714,476.0685474710127,479.3043532801947,476.0685464305788,476.0685468372441
479.30442391714996,476.0685475566161,479.3044239090648,476.0685464926352,476.06854691426355
479.30448630276055,476.0685476433666,479.30448629534055,476.0685465556167,476.06854699236067
479.3045404410957,476.0685477306921,479.30454043434537,476.0685466190384,476.0685470709834
479.3045863764348,476.0685478180869,479.3045863703557,476.06854668246376,476.06854714963947
479.3046241360346,476.06854790502354,479.3046241306247,476.06854674544024,476.0685472278172
479.304653747151,476.0685479909743,479.3046537424053,476.06854680751525,476.06854730500436
479.30467524150447,476.06854807543306,479.30467523741487,476.06854686825164,476.0685473807083
479.30468863535395,476.06854815782873,479.3046886319088,476.0685469271656,476.06854745437806
479.30469396249566,476.06854823765536,479.30469395968026,476.0685469838201,476.0685475255212
479.3046912484644,476.0685483144049,479.304691246261,476.0685470377764,476.0685475936429
479.3046805219117,476.0685483875102,479.30468052029886,476.06854708855417,476.0685476581964
479.3046618104265,476.0685484564635,479.30466180938,476.06854713571465,476.06854771868694
479.3046351412656,476.0685485207374,479.3046351407577,476.0685471788056,476.0685477746032
479.3046005416848,476.06854857980414,479.3046005416848,476.0685472173743,476.0685478254328
479.30455802737043,476.06854863326055,479.304558027845,476.06854725107183,476.06854787078294
479.30450764895056,476.0685486811082,479.3045076498666,476.0685472799057,476.06854791065837
479.3044494257339,476.0685487235021,479.30444942705884,476.0685473040057,476.0685479452078
479.3043833689946,476.06854876059134,479.3043833706972,476.0685473234965,476.0685479745742
479.30430954173295,476.0685487924974,479.30430954378255,476.0685473384882,476.06854799887867
479.3042279572205,476.06854881937096,479.3042279595874,476.0685473491072,476.0685480182656
479.3041386446371,476.06854884135225,479.30413864729223,476.0685473554737,476.0685480328712
479.30404163316183,476.06854885858183,479.30404163607733,476.06854735770787,476.0685480428316
479.3039369241948,476.0685488712028,479.30393692734367,476.06854735592935,476.068548048284
479.30382460052266,476.0685488793491,479.3038246038785,476.06854735025945,476.0685480493617
479.303704665505,476.06854888316485,479.3037046690423,476.06854734081827,476.06854804620264
479.3035771147065,476.06854888278986,479.30357711840094,476.0685473277227,476.0685480389409
479.3034420426067,476.0685488783651,479.30344204643444,476.0685473110997,476.0685480277165
479.3032994467075,476.068548870031,479.30329945064574,476.0685472910666,476.0685480126639
479.3031493561885,476.06854885792825,479.3031493602154,476.068547267744,476.06854799391954
479.30299180022934,476.06854884219706,479.30299180432365,476.068547241252,476.0685479716196
479.30282676481914,476.0685488229726,479.3028267689607,476.0685472117032,476.06854794589316
479.3026543636257,476.0685488004052,479.30265436779507,476.0685471792331,476.06854791688966
479.30247458453806,476.06854877463064,479.3024745887168,476.06854714395473,476.06854788473913
479.30228740788993,476.06854874578175,479.3022874120605,476.06854710597867,476.0685478495684
479.30209295868286,476.06854871401373,479.3020929628283,476.06854706544436,476.06854781153163
479.3018912191279,476.0685486794598,479.3018912232323,476.0685470224632,476.0685477707563
479.3016822184047,476.0685486422606,479.3016822224531,476.0685469771553,476.0685477273788
479.3014659856927,476.06854860255646,479.3014659896708,476.06854692964095,476.06854768153516
479.3012424920485,476.0685485604767,479.3012424959432,476.0685468800277,476.068547633349
479.3010118810649,476.0685485161833,479.30101188486344,476.06854682846114,476.0685475829812
479.30077412563867,476.0685484698064,479.3007741293296,476.06854677504947,476.06854753055586
479.30052919135,476.0685484214735,479.30052919492255,476.06854671989856,476.0685474761951
479.30027723276675,476.06854837134995,479.30027723621123,476.06854666315706,476.06854742006277
479.30001821728723,476.06854831956406,479.3000182205945,476.0685466049314,476.0685473622816
479.2997521740907,476.0685482662561,479.29975217725257,476.06854654534175,476.0685473029875
479.29947913235696,476.06854821156674,479.29947913536625,476.0685464845089,476.0685472423171
479.2991990486883,476.0685481556218,479.29919905153844,476.06854642253705,476.0685471803902
479.29891209564556,476.0685480985902,479.298912098331,476.06854635957797,476.0685471173749
479.29861823161167,476.06854804059844,479.29861823412784,476.0685462957366,476.0685470533915
479.29831740789183,476.06854798177176,479.29831741023474,476.0685462311167,476.06854698855966
479.2980098076636,476.06854792228046,479.2980098098305,476.06854616587174,476.0685469230487
479.29769538399046,476.0685478622502,479.2976953859791,476.0685461001053,476.06854685697823
479.297374166052,476.0685478018215,479.2973741678612,476.0685460339382,476.0685467904847
479.29704618302776,476.06854774113475,479.29704618465706,476.06854596749054,476.0685467237041
479.2967113775435,476.06854768031445,479.29671137899345,476.06854590086556,476.0685466567555
479.2963699501728,476.0685476195325,479.29636995144483,476.0685458342178,476.0685465898093
479.29602184526254,476.0685475589138,479.2960218463587,476.0685457676508,476.0685465229847
479.2956670003206,476.06854749858314,479.295667001244,476.06854570126757,476.0685464564008
479.2953056261787,476.068547438712,479.29530562693327,476.06854563522285,476.06854639022794
479.29493766204325,476.0685473794254,479.2949376626339,476.0685455696198,476.0685463245852
479.2945631370937,476.06854732086344,479.2945631375261,476.0685455045786,476.06854625960864
479.2941820805098,476.06854726316675,479.2941820807904,476.06854544021985,476.06854619543464
479.29379442141953,476.06854720646146,479.2937944215558,476.06854537664776,476.0685461321833
479.29340038745204,476.06854715091697,479.29340038745215,476.0685453140151,476.0685460700232
479.2929999091386,476.06854709662906,479.29299990901154,476.06854525240044,476.0685460090451
479.29259290937966,476.06854704357585,479.2925929091342,476.0685451917809,476.0685459492256
479.29217962415873,476.06854699174596,479.29217962380363,476.06854513215455,476.0685458905581
479.2917599777576,476.0685469410872,479.29175997730124,476.06854507347276,476.06854583298957
479.2913339978097,476.06854689156086,479.2913339972604,476.0685450157023,476.06854577648255
479.290901711949,476.06854684312873,479.29090171131475,476.06854495881055,476.068545721
479.2904630347282,476.06854679574025,479.2904630340165,476.0685449027501,476.0685456664907
479.290018218346,476.068546749381,479.29001821756447,476.0685448475166,476.06854561294494
479.28956717895915,476.06854670400054,479.289567178115,476.06854479306287,476.06854556031175
479.2891098263506,476.068546659549,479.289109825451,476.0685447393421,476.0685455085403
479.28864642227956,476.0685466160105,479.2886464213312,476.06854468634856,476.0685454576198
479.28817687811164,476.06854657333514,479.28817687712115,476.06854463403585,476.06854540749947
479.2877012214808,476.0685465314846,479.28770122045455,476.06854458237086,476.06854535814244
479.2872194800206,476.0685464904203,479.2872194789646,476.0685445313204,476.06854530951085
479.2867315557067,476.0685464500934,479.2867315546269,476.06854448083874,476.06854526155524
479.2862377259484,476.06854641048625,479.2862377248505,476.0685444309189,476.0685452142631
479.2857378942687,476.0685463715497,479.2857378931581,476.06854438151476,476.0685451675845
479.28523195804394,476.0685463332357,479.2852319569258,476.06854433258076,476.0685451214703
479.2847202039036,476.0685462955254,479.28472020278286,476.0685442841091,476.0685450759069
479.28420253075,476.0685462583705,479.28420252963144,476.0685442360544,476.06854503084526
479.28367896621666,476.0685462217323,479.2836789651047,476.0685441883833,476.06854498624756
479.2831495379373,476.0685461855724,479.2831495368363,476.06854414106294,476.0685449420768
479.2826141357642,476.0685461498433,479.28261413467817,476.06854409404843,476.0685448982845
479.2820730614103,476.0685461145246,479.28207306034307,476.0685440473308,476.06854485485553
479.2815262062184,476.06854607956893,479.2815262051736,476.068544000865,476.0685448117415
479.2809734556112,476.06854604492867,479.280973454592,476.0685439546062,476.06854476889396
479.2804151201822,476.0685460105833,479.28041511919184,476.06854390854517,476.0685447262976
479.2798510868233,476.0685459764853,479.2798510858646,476.068543862637,476.06854468390407
479.27928138316815,476.0685459425962,479.2792813822438,476.06854381684866,476.068544641676
479.2787060368505,476.06854590887747,479.27870603596295,476.06854377114723,476.06854459957606
479.27812492605153,476.06854587528204,479.27812492520303,476.0685437254879,476.06854455755615
479.2775383758829,476.0685458417889,479.27753837507527,476.06854367986136,476.0685445156005
479.2769462659596,476.06854580835045,479.27694626519457,476.06854363422275,476.0685444736609
479.27634847020346,476.06854577492004,479.2763484694825,476.0685435885273,476.06854443168936
479.2757453222664,476.06854574147616,479.2757453215909,476.06854354276555,476.06854438966997
479.27513669748305,476.06854570797185,479.2751366968539,476.06854349689274,476.0685443475547
479.27452262348686,476.0685456743686,479.274522622905,476.06854345087595,476.06854430530603
479.27390312791135,476.0685456406276,479.27390312737737,476.06854340468203,476.0685442628867
479.2732780777204,476.0685456067021,479.27327807723447,476.0685433582664,476.06854422024867
479.27264782051753,476.0685455725709,479.2726478200799,476.06854331161964,476.0685441773762
479.2720122246435,476.0685455381867,479.272012224254,476.0685432646968,476.06854413422104
479.27137115297177,476.068545503502,479.27137115262997,476.0685432174529,476.0685440907346
479.27072496130756,476.06854546849644,479.27072496101295,476.0685431698792,476.0685440469021
479.27007351388033,476.0685454331224,479.27007351363204,476.06854312193053,476.0685440026748
479.2694168383237,476.0685453973415,479.2694168381208,476.06854307357395,476.0685439580156
479.2687549622715,476.0685453611153,479.26875496211255,476.0685430247765,476.06854391288704
479.2680877419217,476.0685453243957,479.26808774180535,476.0685429754925,476.06854386723995
479.26741554646526,476.0685452871631,479.2674155463898,476.0685429257142,476.06854382106053
479.26673823342134,476.0685452493697,479.26673823338456,476.06854287539613,476.06854377429966
479.26605565506753,476.06854521096705,479.2660556550676,476.06854282449206,476.06854372690793
479.26536818803334,476.0685451719444,479.26536818806755,476.0685427730019,476.0685436788799
479.264675683779,476.0685451322932,479.2646756838451,476.06854272091414,476.0685436302049
479.26397816739757,476.0685450920228,479.26397816749324,476.0685426682367,476.0685435808919
479.2632756639819,476.06854505114256,479.263275664105,476.06854261497756,476.06854353095014
479.26256801686964,476.06854500965113,479.2625680170178,476.0685425611312,476.0685434803757
479.2618556134047,476.0685449675791,479.26185561357585,476.0685425067333,476.0685434292035
479.26113829819144,476.0685449249253,479.26113829838357,476.06854245177806,476.0685433774298
479.2604159108037,476.0685448816876,479.2604159110148,476.0685423962594,476.06854332505014
479.25968884613144,476.0685448378976,479.25968884635944,476.0685423402135,476.0685432721003
479.2589569449965,476.068544793554,479.25895694523973,476.0685422836349,476.0685432185764
479.258220232492,476.0685447486658,479.2582202327485,476.06854222653135,476.0685431644873
479.2574787337109,476.06854470324214,479.2574787339788,476.0685421689108,476.0685431098421
479.256732282084,476.06854465728077,479.2567322823617,476.0685421107667,476.0685430546356
479.25598128481965,476.0685446108146,479.2559812851057,476.0685420521368,476.0685429989054
479.2552255765645,476.06854456384104,479.25522557685713,476.0685419930143,476.0685429426463
479.25446498714007,476.06854451635724,479.25446498743787,476.06854193339194,476.0685428858527
479.2536999309923,476.0685444683971,479.2536999312936,476.06854187330845,476.06854282856324
479.25293023913923,476.0685444199575,479.2529302394428,476.06854181275685,476.0685427707721
479.2521559366739,476.0685443710479,479.25215593697834,476.0685417517449,476.0685427124884
479.25137704868956,476.0685443216777,479.2513770489936,476.0685416902809,476.06854265372147
479.2505933991217,476.0685442718432,479.25059339942413,476.06854162835697,476.068542594465
479.2498054142204,476.0685442215795,479.2498054145201,476.0685415660128,476.06854253475836
