cooled,middle,measure,1mmAbove,1mmbelov
827.8580083189792,870.030428078123,884.0734482451097,883.0213227876361,885.1255581841912
826.5166465340119,868.6881971473315,882.7313239687807,881.6792452442954,883.7833876004073
825.1756433813877,867.3462156670535,881.3894537009922,880.3374265268674,882.4414662517587
823.8346573446361,866.0041485631824,880.0475014551437,878.9955302876284,881.0994585094834
822.4933469248147,864.6616606739203,878.7051311606772,877.6532200994617,879.7570286563397
821.1524005494476,863.3194476812101,877.3630375000131,876.311190241505,878.4148717743619
819.8114767145169,861.9771744419276,876.0208844206941,874.9691043037443,877.0726521653978
818.4705772280554,860.6348494143571,874.6786794418796,873.6269694329046,875.7303777176542
817.1297038980972,859.2924810567844,873.3364300827302,872.2847927757118,874.388056319338
815.7885152580274,857.9497341465292,871.9938002110622,870.9422378469824,873.0453521880557
814.4476996730301,856.6073044981276,870.6514846421736,869.5999990511372,871.7029605462449
813.1069156690997,855.2648568967443,869.3091472523549,868.2577399109457,870.360545620502
811.7658218045735,853.922056109158,867.9664518955497,866.9151239283419,869.0177716135781
810.4251063961201,852.5795979774844,866.6240934205778,865.5728455390008,867.6753337836803
809.0844279932969,851.2371472698496,865.2817356840808,864.23056824732,866.332896336491
807.7437884041381,849.8947124445396,863.9393862052193,862.8882992000252,864.9904671602175
806.4031894366766,848.5523019598387,862.5970525031531,861.5460455438423,863.6480541430666
805.0622897000947,847.2095806082714,861.2543984472094,860.2034707958339,862.3053215034264
803.7217774116863,845.8672441912897,859.9121188650657,858.8612693705661,860.9629644783279
802.3813111695389,844.5249574919385,858.5698776191224,857.5191047784167,859.6206472789921
801.040549618898,843.1823853441788,857.2273386110412,856.1766405674856,858.2780341574285
799.7001809063202,841.8402234730858,855.8851966096067,854.8345710957549,856.9358202894857
798.3598636645668,840.4981366966434,854.5431155037777,853.492559899149,855.5936699139463
797.019599701672,839.1561334731371,853.2011028127145,852.1506141243941,854.2515909190178
795.6793908256692,837.814222260852,851.8591660555769,850.8087409182159,852.9095911929072
794.338894615292,836.4720659980621,850.5169675588506,849.466602324279,851.5673333423464
792.9987934048083,835.1303501617813,849.1751935834332,848.1248845741655,850.2255036572639
